Los B-Premise
puntajes I-Premise
de I-Premise
SF-36 I-Premise
MCS I-Premise
y I-Premise
PCS, I-Premise
Health I-Premise
Utilities I-Premise
Index I-Premise
Mark I-Premise
3, I-Premise
EuroQol I-Premise
5D I-Premise
y I-Premise
UDI I-Premise
mejoraron I-Premise
significativamente I-Premise
en I-Premise
ambos I-Premise
grupos I-Premise
a I-Premise
los I-Premise
6 I-Premise
meses I-Premise
y I-Premise
después I-Premise
(P I-Premise
<.05). I-Premise

La B-Claim
cirugía I-Claim
experimental I-Claim
en I-Claim
cerdos I-Claim
ha I-Claim
sugerido I-Claim
que I-Claim
una I-Claim
bolsa I-Claim
de I-Claim
coloplastia I-Claim
(PC) I-Claim
puede I-Claim
ser I-Claim
una I-Claim
alternativa I-Claim
útil. I-Claim

Después B-Claim
de I-Claim
una I-Claim
cirugía I-Claim
mayor, I-Claim
la I-Claim
nutrición I-Claim
enteral I-Claim
y I-Claim
parenteral I-Claim
especializada I-Claim
no I-Claim
es I-Claim
superior I-Claim
a I-Claim
la I-Claim
nutrición I-Claim
oral I-Claim
sólo I-Claim
cuando I-Claim
es I-Claim
guiada I-Claim
por I-Claim
un I-Claim
dietista. I-Claim

La B-Claim
radioterapia I-Claim
de I-Claim
dosis I-Claim
altas I-Claim
proporcionó I-Claim
un I-Claim
mejor I-Claim
resultado I-Claim
bioquímico I-Claim
a I-Claim
5 I-Claim
años I-Claim
con I-Claim
una I-Claim
toxicidad I-Claim
ligeramente I-Claim
mayor. I-Claim

El B-Premise
tiempo I-Premise
autoinformado I-Premise
dedicado I-Premise
a I-Premise
la I-Premise
depilación I-Premise
disminuyó I-Premise
de I-Premise
112 I-Premise
a I-Premise
21 I-Premise
minutos I-Premise
por I-Premise
semana I-Premise
en I-Premise
el I-Premise
grupo I-Premise
de I-Premise
intervención I-Premise
y I-Premise
de I-Premise
92 I-Premise
a I-Premise
56 I-Premise
minutos I-Premise
en I-Premise
el I-Premise
grupo I-Premise
de I-Premise
control I-Premise
[ I-Premise
F I-Premise
( I-Premise
(1,80) I-Premise
) I-Premise
= I-Premise
10,2, I-Premise
P I-Premise
< I-Premise
/= I-Premise
0,05 I-Premise
]. I-Premise

Se B-Claim
requieren I-Claim
procedimientos I-Claim
operativos I-Claim
estandarizados I-Claim
rigurosos I-Claim
para I-Claim
la I-Claim
recopilación I-Claim
de I-Claim
datos. I-Claim

En B-Premise
el I-Premise
grupo I-Premise
de I-Premise
pemetrexedo, I-Premise
la I-Premise
tasa I-Premise
de I-Premise
respuesta I-Premise
objetiva I-Premise
(ORR) I-Premise
fue I-Premise
del I-Premise
13,0% I-Premise
(7/ I-Premise
23), I-Premise
la I-Premise
tasa I-Premise
de I-Premise
control I-Premise
de I-Premise
la I-Premise
enfermedad I-Premise
(DCR) I-Premise
fue I-Premise
del I-Premise
30,4% I-Premise
(7/ I-Premise
23), I-Premise
y I-Premise
la I-Premise
mediana I-Premise
de I-Premise
supervivencia I-Premise
sin I-Premise
progresión I-Premise
(SPFm) I-Premise
fue I-Premise
de I-Premise
3,1 I-Premise
meses. I-Premise

En B-Premise
el I-Premise
análisis I-Premise
multivariado, I-Premise
el I-Premise
valor I-Premise
basal I-Premise
de I-Premise
neutrófilos I-Premise
(P I-Premise
< I-Premise
0,001), I-Premise
el I-Premise
valor I-Premise
basal I-Premise
de I-Premise
recuento I-Premise
de I-Premise
plaquetas I-Premise
(P I-Premise
< I-Premise
0,001), I-Premise
y I-Premise
la I-Premise
diferencia I-Premise
entre I-Premise
el I-Premise
recuento I-Premise
de I-Premise
glóbulos I-Premise
blancos I-Premise
(WBC) I-Premise
y I-Premise
el I-Premise
de I-Premise
neutrófilos I-Premise
(P I-Premise
= I-Premise
0,009) I-Premise
tuvieron I-Premise
un I-Premise
valor I-Premise
pronóstico I-Premise
adverso I-Premise
significativo. I-Premise

Estos B-Premise
hallazgos I-Premise
son I-Premise
consistentes I-Premise
con I-Premise
la I-Premise
evidencia I-Premise
de I-Premise
que I-Premise
sólo I-Premise
la I-Premise
intervención I-Premise
combinada I-Premise
produjo I-Premise
aumentos I-Premise
tanto I-Premise
en I-Premise
la I-Premise
actividad I-Premise
física I-Premise
como I-Premise
en I-Premise
la I-Premise
gestión I-Premise
del I-Premise
estrés. I-Premise

El O
riesgo O
se O
redujo O
en O
mujeres O
de O
49 O
años O
o O
menos O
(44%), O
50-59 O
años O
(51%) O
y O
60 O
años O
o O
más O
(55%); O
el B-Premise
riesgo I-Premise
también I-Premise
se I-Premise
redujo I-Premise
en I-Premise
mujeres I-Premise
con I-Premise
antecedentes I-Premise
de I-Premise
carcinoma I-Premise
lobular I-Premise
in I-Premise
situ I-Premise
