We O
conducted O
a O
two-arm O
, O
wait-list O
control O
, O
randomized O
trial O
of O
a O
complex O
rehabilitation O
intervention O
delivered O
by O
a O
hospice-based O
multidisciplinary O
team O
vs. O
usual O
care O
for O
active O
, O
progressive O
, O
recurrent O
hematological O
and O
breast O
malignancies O
, O
with O
a O
follow-up O
at O
three O
months O
. O

The O
primary O
outcome O
was O
pulmonary O
infection O
within O
the O
first O
2 O
weeks O
after O
surgery O
and O
during O
the O
whole O
stay O
in O
hospital O
. O

A O
longitudinal O
QoL O
study O
on O
a O
subset O
of O
ESPAC-1 O
patients O
who O
prospectively O
completed O
the O
EORTC O
QLQ O
C-30 O
questionnaire O
during O
treatment O
and O
follow-up O
. O

Median B-Premise
progression-free I-Premise
survival I-Premise
for I-Premise
vandetanib I-Premise
and I-Premise
placebo I-Premise
was I-Premise
2.7 I-Premise
and I-Premise
2.8 I-Premise
months I-Premise
, I-Premise
respectively I-Premise
( I-Premise
hazard I-Premise
ratio I-Premise
[ I-Premise
HR I-Premise
] I-Premise
, I-Premise
1.01 I-Premise
";" I-Premise
80 I-Premise
% I-Premise
CI I-Premise
, I-Premise
0.75 I-Premise
to I-Premise
1.36 I-Premise
";" I-Premise
one-sided I-Premise
P I-Premise
= I-Premise
.51 I-Premise
) I-Premise
. I-Premise

After B-Premise
the I-Premise
first I-Premise
year I-Premise
of I-Premise
follow-up I-Premise
, I-Premise
14 I-Premise
women I-Premise
in I-Premise
the I-Premise
embolization I-Premise
group I-Premise
( I-Premise
13 I-Premise
% I-Premise
) I-Premise
required I-Premise
hospitalization I-Premise
, I-Premise
3 I-Premise
of I-Premise
them I-Premise
for I-Premise
major I-Premise
adverse I-Premise
events I-Premise
and I-Premise
11 I-Premise
for I-Premise
reintervention I-Premise
for I-Premise
treatment I-Premise
failure I-Premise
. I-Premise

Chemotherapy O
with O
a O
platinum O
agent O
and O
a O
taxane O
( O
paclitaxel O
) O
is O
considered O
the O
standard O
of O
care O
for O
treatment O
of O
ovarian O
carcinoma O
. O

Radiotherapy B-Claim
was I-Claim
then I-Claim
associated I-Claim
with I-Claim
increased I-Claim
breast I-Claim
symptoms I-Claim
and I-Claim
with I-Claim
greater I-Claim
fatigue I-Claim
but I-Claim
with I-Claim
less I-Claim
insomnia I-Claim
and I-Claim
endocrine I-Claim
side-effects I-Claim
. I-Claim

Gefitinib O
has O
shown O
high O
response O
rate O
and O
improved O
progression-free O
survival O
( O
PFS O
) O
in O
never-smokers O
with O
lung O
adenocarcinoma O
( O
NSLAs O
) O
. O

Chemotherapy B-Claim
seems I-Claim
to I-Claim
improve I-Claim
symptoms I-Claim
control I-Claim
, I-Claim
even O
if O
randomised O
studies O
with O
quality O
of O
life O
as O
first O
endpoint O
are O
lacking O
and O
often O
chemotherapy O
toxicity O
compromises O
the O
frail O
cost/benefit O
ratio O
. O

No B-Premise
adverse I-Premise
effects I-Premise
were I-Premise
noted I-Premise
. I-Premise

There B-Claim
is I-Claim
no I-Claim
consensus I-Claim
on I-Claim
an I-Claim
accepted I-Claim
intervention I-Claim
that I-Claim
significantly I-Claim
reduces I-Claim
its I-Claim
severity I-Claim
. I-Claim
