Tumour-related O
symptoms O
were O
present O
in O
134 O
( O
71 O
% O
) O
patients O
and O
weight O
loss O
of O
more O
than O
5 O
% O
was O
seen O
in O
15 O
( O
8 O
% O
) O
patients O
. O

Mean B-Premise
change I-Premise
in I-Premise
EXIT25 I-Premise
scores I-Premise
from I-Premise
baseline I-Premise
to I-Premise
cycle I-Premise
4 I-Premise
in I-Premise
the I-Premise
epoetin I-Premise
alfa I-Premise
group I-Premise
was I-Premise
1.3 I-Premise
+/- I-Premise
3.3 I-Premise
";" I-Premise
the B-Premise
mean I-Premise
change I-Premise
was I-Premise
0.3 I-Premise
+/- I-Premise
2.4 I-Premise
in I-Premise
the I-Premise
placebo I-Premise
group I-Premise
( I-Premise
a I-Premise
negative I-Premise
change I-Premise
indicates I-Premise
improved I-Premise
executive I-Premise
function I-Premise
) I-Premise
. I-Premise

From O
January O
, O
2001 O
, O
until O
August O
, O
2005 O
, O
504 O
patients O
were O
randomly O
assigned O
to O
pamidronate O
30 O
mg O
or O
90 O
mg O
( O
252 O
in O
each O
group O
) O
. O

Pain O
is O
1 O
of O
the O
most O
common O
symptoms O
that O
a O
cancer O
patient O
would O
experience O
. O

At B-Premise
12 I-Premise
months I-Premise
post-randomisation I-Premise
, I-Premise
there I-Premise
was I-Premise
no I-Premise
significant I-Premise
difference I-Premise
between I-Premise
treatment I-Premise
and I-Premise
control I-Premise
groups I-Premise
in I-Premise
terms I-Premise
of I-Premise
arm I-Premise
volume I-Premise
. I-Premise

This O
study O
focussed O
on O
the O
QoL O
in O
patients O
after O
oesophagectomy O
for O
cancer O
, O
comparing O
the O
method O
of O
reconstruction O
( O
narrow O
gastric O
tube O
vs O
whole O
stomach O
) O
. O

However O
, O
there B-Premise
was I-Premise
no I-Premise
significant I-Premise
difference I-Premise
of I-Premise
QOL I-Premise
scores I-Premise
and I-Premise
postoperative I-Premise
complication I-Premise
scores I-Premise
between I-Premise
the I-Premise
2 I-Premise
reconstruction I-Premise
groups I-Premise
. I-Premise

Major O
inclusion O
criteria O
were O
a O
history O
of O
systemic O
cancer O
within O
5 O
years O
and O
enhanced O
magnetic O
resonance O
imaging-confirmed O
solitary O
brain O
metastasis O
