There B-Premise
was I-Premise
no I-Premise
evidence I-Premise
of I-Premise
a I-Premise
difference I-Premise
seen I-Premise
between I-Premise
groups I-Premise
for I-Premise
either I-Premise
activity I-Premise
( I-Premise
adjusted I-Premise
difference I-Premise
=-0.4 I-Premise
, I-Premise
95 I-Premise
% I-Premise
confidence I-Premise
interval I-Premise
CI I-Premise
-1.0 I-Premise
to I-Premise
0.2 I-Premise
, I-Premise
p I-Premise
= I-Premise
0.17 I-Premise
) I-Premise
or I-Premise
profile I-Premise
scores I-Premise
( I-Premise
adjusted I-Premise
difference I-Premise
= I-Premise
-0.4 I-Premise
, I-Premise
95 I-Premise
% I-Premise
CI I-Premise
-0.9 I-Premise
to I-Premise
0.1 I-Premise
, I-Premise
p I-Premise
= I-Premise
0.13 I-Premise
) I-Premise
using I-Premise
this I-Premise
trial I-Premise
design I-Premise
, I-Premise
although B-Claim
post I-Claim
hoc I-Claim
power I-Claim
calculations I-Claim
suggests I-Claim
that I-Claim
65-175 I-Claim
would I-Claim
be I-Claim
needed I-Claim
per I-Claim
group I-Claim
to I-Claim
detect I-Claim
differences I-Claim
of I-Claim
this I-Claim
magnitude I-Claim
with I-Claim
sufficient I-Claim
precision I-Claim
. I-Claim

Survival O
duration O
, O
disease-free O
survival O
, O
quality O
of O
life O
and O
costs O
were O
evaluated O
separately O
. O

Treatment B-Claim
with I-Claim
mitoxantrone I-Claim
plus I-Claim
prednisone I-Claim
was I-Claim
associated I-Claim
with I-Claim
greater I-Claim
and I-Claim
longer-lasting I-Claim
improvement I-Claim
in I-Claim
several I-Claim
HQL I-Claim
domains I-Claim
and I-Claim
symptoms I-Claim
than I-Claim
treatment I-Claim
with I-Claim
prednisone I-Claim
alone I-Claim
. I-Claim

Dominant O
fibroid O
diameter O
, O
uterine O
volume O
, O
total O
fibroid O
infarction O
( O
complete O
100 O
% O
, O
almost O
complete O
90-99 O
% O
, O
partial O
< O
90 O
% O
) O
, O
and O
new O
fibroid O
formation O
were O
the O
main O
parameters O
assessed O
and O
related O
to O
the O
need O
for O
reintervention O
. O

At B-Premise
6-month I-Premise
follow-up I-Premise
, I-Premise
AET I-Premise
was I-Premise
still I-Premise
borderline I-Premise
or I-Premise
significantly I-Premise
superior I-Premise
to I-Premise
UC I-Premise
for I-Premise
overall I-Premise
QoL I-Premise
( I-Premise
P I-Premise
= I-Premise
.054 I-Premise
) I-Premise
, I-Premise
happiness I-Premise
( I-Premise
P I-Premise
= I-Premise
.034 I-Premise
) I-Premise
, I-Premise
and I-Premise
depression I-Premise
( I-Premise
P I-Premise
= I-Premise
.009 I-Premise
) I-Premise
without I-Premise
an I-Premise
increased I-Premise
risk I-Premise
of I-Premise
disease I-Premise
recurrence/progression I-Premise
. I-Premise

Both B-Claim
drugs I-Claim
could I-Claim
improve I-Claim
the I-Claim
QoL I-Claim
, I-Claim
but O
Gefitinib B-Claim
showed I-Claim
better I-Claim
overall I-Claim
results I-Claim
than I-Claim
Pemetrexed I-Claim
. I-Claim

Dignity B-Premise
therapy I-Premise
was I-Premise
