Misoprostol O
is O
a O
synthetic O
prostaglandin O
E1 O
analogue O
, O
with O
properties O
of O
a O
mucosal O
cytoprotectant O
. O

Treatment B-Claim
, I-Claim
particularly I-Claim
the I-Claim
combination I-Claim
therapy I-Claim
, I-Claim
was I-Claim
associated I-Claim
with I-Claim
a I-Claim
decrease I-Claim
in I-Claim
QOL I-Claim
. I-Claim

Prophylactic B-Claim
alpha-blockers I-Claim
gave I-Claim
significantly I-Claim
lower I-Claim
maximum I-Claim
dysuria I-Claim
scores I-Claim
but B-Claim
did I-Claim
not I-Claim
affect I-Claim
the I-Claim
time I-Claim
to I-Claim
the I-Claim
resolution I-Claim
of I-Claim
dysuria I-Claim
. I-Claim

Further O
, O
cumulative B-Premise
survival I-Premise
rate I-Premise
was I-Premise
also I-Premise
significantly I-Premise
higher I-Premise
in I-Premise
the I-Premise
combined I-Premise
treatment I-Premise
group I-Premise
. I-Premise

Median B-Premise
PFS I-Premise
and I-Premise
OS I-Premise
were I-Premise
8.2 I-Premise
and I-Premise
19.8 I-Premise
months I-Premise
, I-Premise
respectively I-Premise
, I-Premise
at I-Premise
median I-Premise
follow-up I-Premise
of I-Premise
26.4 I-Premise
months I-Premise
. I-Premise

186 O
previously O
untreated O
eligible O
patients O
entered O
the O
study O
. O

Compared B-Premise
with I-Premise
the I-Premise
control I-Premise
group I-Premise
, I-Premise
the I-Premise
death I-Premise
number I-Premise
decreased I-Premise
, I-Premise
the I-Premise
survival I-Premise
rate I-Premise
increased I-Premise
, I-Premise
the I-Premise
life I-Premise
span I-Premise
of I-Premise
dead I-Premise
children I-Premise
was I-Premise
prolonged I-Premise
in I-Premise
the I-Premise
treatment I-Premise
group I-Premise
, I-Premise
showing I-Premise
statistical I-Premise
difference I-Premise
( I-Premise
P I-Premise
< I-Premise
0.05 I-Premise
) I-Premise
. I-Premise

Alternating B-Claim
chemotherapy I-Claim
with I-Claim
PAV-CyMOC I-Claim
plus I-Claim
consolidating I-Claim
radiotherapy I-Claim
is I-Claim
a I-Claim
feasible I-Claim
and I-Claim
effective I-Claim
treatment I-Claim
for I-Claim
small-cell I-Claim
lung I-Claim
cancer I-Claim
, I-Claim
with I-Claim
acceptable I-Claim
toxicity I-Claim
. I-Claim

Despite B-Claim
considerable I-Claim
improvement I-Claim
in I-Claim
the I-Claim
treatment I-Claim
of I-Claim
advanced I-Claim
ovarian I-Claim
cancer I-Claim
, I-Claim
the I-Claim
optimization I-Claim
of I-Claim
efficacy I-Claim
and I-Claim
tolerability I-Claim
remains I-Claim
an I-Claim
important I-Claim
issue I-Claim
. I-Claim

In O
light O
of O
the O
results O
obtained O
in O
the O
study O
, O
the B-Claim
extensive I-Claim
use I-Claim
of I-Claim
the I-Claim
drug I-Claim
for I-Claim
cancer I-Claim
pain I-Claim
should I-Claim
be I-Claim
questioned I-Claim
. I-Claim

Everolimus O
( O
EVE O
) O
+exemestane O
( O
EXE O
";" O
n O
= O
485 O
) O
more O
than O
doubled O
median O
progression-free O
survival O
versus O
placebo O
( O
PBO O
) O
+ O
EXE O
( O
n O
= O
239 O
) O
, O
with O
a O
manageable O
safety O
profile O
and O
no O
deterioration O
in O
health-related O
quality-of-life O
( O
HRQOL O
) O
in O
patients O
with O
hormone-receptor-positive O
( O
HR O
( O
+ O
) O
) O
advanced O
breast O
cancer O
( O
ABC O
) O
who O
recurred O
or O
progressed O
on/after O
nonsteroidal O
aromatase O
inhibitor O
( O
NSAI O
) O
therapy O
. O

We O
report O
QOL O
data O
collected O
during O
3 O
years O
after O
random O
assignment O
in O
patients O
without O
disease O
recurrence O
. O

