La O
disminución O
del O
riesgo O
se O
produjo O
en O
las O
mujeres O
de O
49 O
años O
o O
menos O
( O
44 O
% O
) O
, O
de O
50 O
a O
59 O
años O
( O
51 O
% O
) O
y O
de O
60 O
años O
o O
más O
( O
55 O
% O
) O
; O
el B-Premise
riesgo I-Premise
también I-Premise
se I-Premise
redujo I-Premise
en I-Premise
las I-Premise
mujeres I-Premise
con I-Premise
antecedentes I-Premise
de I-Premise
carcinoma I-Premise
lobular I-Premise
in I-Premise
situ I-Premise
( I-Premise
56 I-Premise
% I-Premise
) I-Premise
o I-Premise
de I-Premise
hiperplasia I-Premise
atípica I-Premise
( I-Premise
86 I-Premise
% I-Premise
) I-Premise
y I-Premise
en I-Premise
aquellas I-Premise
con I-Premise
cualquier I-Premise
categoría I-Premise
de I-Premise
riesgo I-Premise
previsto I-Premise
a I-Premise
5 I-Premise
años I-Premise
. I-Premise

La B-Premise
mitomicina-C I-Premise
no I-Premise
tuvo I-Premise
ningún I-Premise
impacto I-Premise
en I-Premise
la I-Premise
supervivencia I-Premise
( I-Premise
p I-Premise
= I-Premise
0,75 I-Premise
) I-Premise
. I-Premise

Los O
moderadores O
fueron O
la O
preferencia O
del O
paciente O
por O
la O
asignación O
al O
grupo, O
el O
estado O
civil, O
la O
edad, O
el O
estadio O
de O
la O
enfermedad O
y O
el O
régimen O
de O
quimioterapia. O

Sólo O
el O
37% O
de O
los O
pacientes O
completó O
el O
tratamiento O
del O
protocolo. O

El O
estadístico O
del O
ensayo O
y O
los O
investigadores O
que O
recogían O
las O
medidas O
de O
resultado O
no O
conocían O
la O
asignación O
de O
los O
grupos. O

El O
cumplimiento O
fue O
excelente, O
con O
7.286 O
cuestionarios O
analizados. O

El O
objetivo O
de O
este O
ensayo O
aleatorio O
fue O
evaluar O
la O
actividad O
y O
toxicidad O
de O
un O
régimen O
quincenal O
que O
incluye O
5-fluorouracilo O
modulado O
con O
6S-leucovorina O
( O
LFA-5-FU O
) O
, O
combinado O
con O
irinotecán O
( O
CPT-11 O
+ O
LFA O
5-FU O
) O
o O
raltitrexed O
( O
Tomudex O
) O
( O
TOM O
+ O
LFA-5-FU O
) O
, O
en O
pacientes O
con O
cáncer O
colorrectal O
avanzado O
, O
y O
hacer O
una O
comparación O
preliminar O
de O
estos O
dos O
regímenes O
experimentales O
con O
una O
administración O
quincenal O
de O
LFA-5-FU O
modulada O
por O
metotrexato O
( O
MTX O
+ O
LFA-5-FU O
) O
. O

En B-Premise
los I-Premise
resultados I-Premise
secundarios, I-Premise
el I-Premise
grupo I-Premise
de I-Premise
intervención I-Premise
experimentó I-Premise
una I-Premise
disminución I-Premise
significativamente I-Premise
mayor I-Premise
de I-Premise
la I-Premise
puntuación I-Premise
de I-Premise
ansiedad I-Premise
de I-Premise
la I-Premise
HADS I-Premise
( I-Premise
-0,90 I-Premise
; I-Premise
IC I-Premise
del I-Premise
95 I-Premise
% I-Premise
, I-Premise
-1,51 I-Premise
a I-Premise
-0,29 I-Premise
), I-Premise
así I-Premise
como I-Premise
de I-Premise
la I-Premise
calidad I-Premise
de I-Premise
vida I-Premise
global I-Premise
( I-Premise
5,22 I-Premise
; I-Premise
IC I-Premise
del I-Premise
95 I-Premise
% I-Premise
, I-Premise
