Epoetin B-Claim
alfa I-Claim
administered I-Claim
at I-Claim
40,000 I-Claim
U I-Claim
qw I-Claim
is I-Claim
effective I-Claim
in I-Claim
improving I-Claim
QOL I-Claim
, I-Claim
maintaining I-Claim
hemoglobin I-Claim
level I-Claim
, I-Claim
and I-Claim
reducing I-Claim
transfusion I-Claim
requirements I-Claim
in I-Claim
breast I-Claim
cancer I-Claim
patients I-Claim
. I-Claim

Greater O
levels O
of O
anxiety O
, O
depression O
, O
and O
hostility O
at O
baseline O
were O
related O
to O
nausea O
and O
vomiting O
, O
quality O
of O
life O
, O
and O
perceived O
control O
over O
decision O
making O
. O

Using O
a O
computer-generated O
randomisation O
sequence O
, O
we O
randomly O
allocated O
patients O
to O
one O
of O
three O
groups O
( O
1:1:1 O
";" O
stratified O
by O
tumour O
site O
[ O
urological O
, O
gynaecological O
, O
or O
gastrointestinal O
] O
, O
and O
degree O
of O
bowel O
dysfunction O
[ O
IBDQ-B O
score O
< O
60 O
vs O
60-70 O
] O
) O
: O
usual O
care O
( O
a O
detailed O
self-help O
booklet O
) O
, O
gastroenterologist-led O
algorithm-based O
treatment O
, O
or O
nurse-led O
algorithm-based O
treatment O
. O

The O
EORTC O
24971/TAX O
323 O
, O
a O
phase O
III O
study O
of O
358 O
patients O
with O
unresectable O
locoregionally O
advanced O
squamous O
cell O
carcinoma O
of O
the O
head O
and O
neck O
, O
showed O
an O
improved O
progression-free O
and O
overall O
survival O
( O
OS O
) O
with O
less O
toxicity O
when O
docetaxel O
( O
T O
) O
was O
added O
to O
cisplatin O
and O
5-fluorouracil O
( O
PF O
) O
for O
induction O
and O
given O
before O
radiotherapy O
( O
RT O
) O
. O

No B-Claim
substantive I-Claim
differences I-Claim
were I-Claim
detected I-Claim
between I-Claim
outcomes I-Claim
of I-Claim
embolization I-Claim
with I-Claim
PVA I-Claim
particles I-Claim
or I-Claim
tris-acryl I-Claim
gelatin I-Claim
microspheres I-Claim
. I-Claim

bolus O
( O
arm O
C O
) O
. O

One O
hundred O
fifty-three O
patients O
were O
randomly O
assigned O
to O
PLD O
( O
n O
= O
76 O
) O
or O
GEM O
( O
n O
= O
77 O
) O
. O

In B-Claim
vivo I-Claim
data I-Claim
have I-Claim
shown I-Claim
a I-Claim
more I-Claim
potent I-Claim
antiangiogenic I-Claim
effect I-Claim
and I-Claim
a I-Claim
higher I-Claim
antitumor I-Claim
activity I-Claim
of I-Claim
low-dose I-Claim
interferon I-Claim
( I-Claim
IFN I-Claim
) I-Claim
given I-Claim
twice I-Claim
daily I-Claim
. I-Claim

With B-Premise
a I-Premise
median I-Premise
follow-up I-Premise
time I-Premise
of I-Premise
12 I-Premise
months I-Premise
and I-Premise
382 I-Premise
deaths I-Premise
, I-Premise
there I-Premise
was I-Premise
no I-Premise
clear I-Premise
survival I-Premise
benefit I-Premise
when I-Premise
comparing I-Premise
PCV I-Premise
with I-Premise
TMZ I-Premise
( I-Premise
hazard I-Premise
ratio I-Premise
[ I-Premise
HR I-Premise
] I-Premise
, I-Premise
0.91 I-Premise
";" I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
0.74 I-Premise
to I-Premise
1.11 I-Premise
";" I-Premise
P I-Premise
= I-Premise
.350 I-Premise
) I-Premise
. I-Premise

A O
total O
of O
448 O
patients O
were O
enrolled O
over O
a O
period O
of O
3 O
years O
. O

Erlotinib B-Claim
was I-Claim
generally I-Claim
well I-Claim
tolerated I-Claim
and I-Claim
had I-Claim
no I-Claim
negative I-Claim
impact I-Claim
on I-Claim
QoL I-Claim
in I-Claim
this I-Claim
subpopulation I-Claim
. I-Claim

Eligibility O
required O
that O
patients O
have O
grade O
1 O
or O
higher O
sensory O
neuropathy O
according O
to O
the O
NCI O
Common O
Terminology O
Criteria O
for O
Adverse O
Events O
and O
at O
least O
4 O
on O
a O
scale O
of O
0 O
to O
10 O
, O
representing O
average O
chemotherapy-induced O
pain O
, O
after O
paclitaxel O
, O
other O
taxane O
, O
or O
oxaliplatin O
treatment O
. O

SGN-15 O
is O
an O
antibody-drug O
conjugate O
( O
ADC O
) O
, O
consisting O
of O
a O
chimeric O
murine O
monoclonal O
antibody O
recognizing O
the O
Lewis O
Y O
( O
Le O
( O
y O
) O
) O
antigen O
, O
conjugated O
to O
doxorubicin O
. O

( O
600 O
mg/m O
( O
2 O
) O
day O
1-28 O
of O
a O
56-day O
cycle O
) O
for O
a O
maximum O
of O
12 O
cycles O
( O
i.v O
. O
) O

Patients O
randomized O
to O
combination O
therapy O
were O
given O
oral O
13-CRA O
1 O
mg/kg/d O
plus O
IFNalpha2a O
. O

This O
study O
aimed O
to O
