Results B-Claim
of I-Claim
this I-Claim
randomized I-Claim
study I-Claim
incorporating I-Claim
prospective I-Claim
QOL I-Claim
measurements I-Claim
suggested I-Claim
that I-Claim
in I-Claim
patients I-Claim
with I-Claim
locally I-Claim
advanced I-Claim
NSCLC I-Claim
, I-Claim
analyzing I-Claim
QOL I-Claim
data I-Claim
by I-Claim
either I-Claim
gender I-Claim
or I-Claim
performance I-Claim
status I-Claim
alone I-Claim
may I-Claim
not I-Claim
accurately I-Claim
reflect I-Claim
how I-Claim
these I-Claim
factors I-Claim
depend I-Claim
upon I-Claim
each I-Claim
another I-Claim
. I-Claim

Patients O
with O
breast O
cancer O
reporting O
treatment-induced O
menopausal O
symptoms O
( O
N=422 O
) O
were O
randomly O
assigned O
to O
CBT O
( O
n=109 O
) O
, O
PE O
( O
n=104 O
) O
, O
CBT/PE O
( O
n=106 O
) O
, O
or O
to O
a O
waiting O
list O
control O
group O
( O
n=103 O
) O
. O

For B-Claim
men I-Claim
with I-Claim
localised I-Claim
prostate I-Claim
cancer I-Claim
, I-Claim
surgery I-Claim
provides I-Claim
a I-Claim
survival I-Claim
benefit I-Claim
compared I-Claim
with I-Claim
watchful I-Claim
waiting I-Claim
. I-Claim

Quality O
of O
life O
was O
assessed O
in O
131 O
patients O
at O
trial O
entry O
and O
at O
1 O
and O
3 O
months O
while O
on O
treatment O
, O
by O
telephone O
interview O
, O
using O
the O
following O
measures O
: O
the O
Functional O
Living O
Index-Cancer O
( O
FLIC O
) O
, O
Rand O
Functional O
Limitations O
Scale O
, O
Rand O
Mental O
Health O
Inventory O
( O
MHI O
) O
, O
the O
Body O
Image O
Subscale O
, O
and O
linear O
analog O
scales O
of O
drug O
side O
effects O
. O

The O
main O
outcome O
measures O
were O
the O
unmet O
supportive O
care O
needs O
, O
health O
service O
utilization O
, O
and O
quality O
of O
life O
at O
1 O
, O
3 O
, O
and O
6 O
months O
postdischarge O
. O

A O
prospective O
randomized O
clinical O
study O
on O
the O
treatment O
of O
patients O
with O
resectable O
and O
unresectable O
pancreatic O
cancer O
was O
conducted O
at O
the O
Department O
of O
Oncology O
of O
Kaunas O
University O
of O
Medicine O
Hospital O
, O
and O
in O
this O
study O
, O
quality O
of O
life O
was O
analyzed O
. O

Prior O
studies O
have O
suggested O
that O
melatonin O
, O
a O
frequently O
used O
integrative O
medicine O
, O
can O
attenuate O
weight O
loss O
, O
anorexia O
, O
and O
fatigue O
in O
patients O
with O
cancer O
. O

During B-Claim
radiotherapy I-Claim
, I-Claim
both I-Claim
interventions I-Claim
positively I-Claim
influenced I-Claim
outcomes I-Claim
";" I-Claim
dietary B-Claim
counseling I-Claim
was I-Claim
of I-Claim
similar I-Claim
or I-Claim
higher I-Claim
benefit I-Claim
, I-Claim
whereas I-Claim
even I-Claim
3 I-Claim
months I-Claim
after I-Claim
RT I-Claim
, I-Claim
it I-Claim
was I-Claim
the I-Claim
only I-Claim
method I-Claim
to I-Claim
sustain I-Claim
a I-Claim
significant I-Claim
impact I-Claim
on I-Claim
patient I-Claim
outcomes I-Claim
. I-Claim

The O
aim O
of O
the O
study O
is O
to O
demonstrate O
that O
intrapatient O
dose O
escalation O
of O
carboplatin O
would O
improve O
the O
outcome O
in O
ovarian O
cancer O
compared O
with O
flat O
dosing O
. O

At B-Premise
3 I-Premise
months I-Premise
, I-Premise
G1 I-Premise
patients I-Premise
maintained/improved I-Premise
function I-Premise
, I-Premise
symptoms I-Premise
, I-Premise
and I-Premise
single-item I-Premise
scores I-Premise
( I-Premise
P I-Premise
< I-Premise
.02 I-Premise
) I-Premise
";" I-Premise
in I-Premise
G2 I-Premise
, I-Premise
only I-Premise
few I-Premise
function I-Premise
and I-Premise
symptom I-Premise
scales I-Premise
improved I-Premise
( I-Premise
P I-Premise
< I-Premise
.05 I-Premise
) I-Premise
";" I-Premise
in I-Premise
G3 I-Premise
, I-Premise
QoL I-Premise
remained I-Premise
as I-Premise
poor I-Premise
as I-Premise
after I-Premise
radiotherapy I-Premise
. I-Premise

Percentage B-Premise
transfused I-Premise
was I-Premise
significantly I-Premise
lower I-Premise
in I-Premise
the I-Premise
epoetin I-Premise
alfa I-Premise
group I-Premise
compared I-Premise
with I-Premise
SOC I-Premise
( I-Premise
8.6 I-Premise
% I-Premise
v I-Premise
22.9 I-Premise
% I-Premise
) I-Premise
. I-Premise

Median O
age O
was O
72 O
years O
( O
range O
, O
70-82 O
years O
) O
. O

Exploratory B-Premise
analyses I-Premise
showed I-Premise
that I-Premise
the I-Premise
difference I-Premise
nearly I-Premise
