Des O
SLN O
ont O
été O
identifiés O
chez O
662 O
patients O
sur O
697 O
(95%), O
et O
des O
SLN O
positifs O
ont O
été O
trouvés O
chez O
189 O
patients O
sur O
662 O
(28,5%). O

L' O
analyse O
était O
par O
intention O
de O
traiter. O

Les B-Premise
taux I-Premise
d' I-Premise
utilisation I-Premise
des I-Premise
ressources I-Premise
étaient I-Premise
statistiquement I-Premise
plus I-Premise
élevés I-Premise
pour I-Premise
le I-Premise
pemetrexed I-Premise
que I-Premise
pour I-Premise
le I-Premise
placebo: I-Premise
admissions I-Premise
à I-Premise
l' I-Premise
hôpital I-Premise
pour I-Premise
des I-Premise
effets I-Premise
indésirables I-Premise
liés I-Premise
au I-Premise
médicament I-Premise
(19 I-Premise
[ I-Premise
4 I-Premise
% I-Premise
] I-Premise
contre I-Premise
aucun I-Premise
"; I-Premise
" I-Premise
p=0·001 I-Premise
), I-Premise
transfusions I-Premise
(42 I-Premise
[ I-Premise
10 I-Premise
% I-Premise
] I-Premise
contre I-Premise
sept I-Premise
[ I-Premise
3 I-Premise
% I-Premise
] I-Premise
"; I-Premise
" I-Premise
p=0·003 I-Premise
), I-Premise
et I-Premise
agents I-Premise
stimulant I-Premise
l' I-Premise
érythropoïèse I-Premise
(26 I-Premise
[ I-Premise
6 I-Premise
% I-Premise
] I-Premise
contre I-Premise
quatre I-Premise
[ I-Premise
2 I-Premise
% I-Premise
] I-Premise
"; I-Premise
" I-Premise
p=0·017 I-Premise
). I-Premise

Après O
la O
documentation O
de O
la O
maladie O
N2 O
par O
médiastinoscopie O
ou O
médiastinotomie O
antérieure, O
les O
patients O
ont O
reçu O
une O
chimiothérapie O
d' O
induction O
avec O
du O
cisplatine, O
de O
la O
vinblastine O
et O
de O
la O
mitomycine-C. O
La O
mitomycine-C O
a O
ensuite O
été O
retirée O
du O
schéma O
d' O
induction. O

L' O
objectif O
était O
d' O
exclure O
une O
diminution O
de O
5% O
du O
taux O
de O
survie O
sans O
progression O
à O
2 O
ans O
(SPF). O

L' B-Claim
erlotinib I-Claim
était I-Claim
supérieur I-Claim
au I-Claim
placebo I-Claim
pour I-Claim
la I-Claim
survie, I-Claim
la I-Claim
survie I-Claim
sans I-Claim
progression I-Claim
et I-Claim
le I-Claim
taux I-Claim
de I-Claim
réponse I-Claim
tumorale. I-Claim

Leur O
âge O
médian O
était O
de O
65 O
ans, O
30% O
avaient O
une O
PS2 O
et O
76% O
une O
maladie O
au O
stade O
IV. O

En B-Claim
conclusion, I-Claim
le I-Claim
traitement I-Claim
par I-Claim
le I-Claim
carboplatine I-Claim
et I-Claim
l' I-Claim
etoposide I-Claim
peut I-Claim
améliorer I-Claim
la I-Claim
qualité I-Claim
de I-Claim
vie I-Claim
et I-Claim
la I-Claim
survie I-Claim
des I-Claim
patients I-Claim
atteints I-Claim
d' I-Claim
un I-Claim
NSCLC I-Claim
avancé. I-Claim

La B-Claim
combinaison I-Claim
de I-Claim
mouvement I-Claim
auto-dirigé I-Claim
et I-Claim
de I-Claim
pleine I-Claim
conscience, I-Claim
comme I-Claim
testé I-Claim
ici, I-Claim
peut I-Claim
être I-Claim
un I-Claim
outil I-Claim
précieux I-Claim
pour I-Claim
promouvoir I-Claim
la I-Claim
santé I-Claim
et I-Claim
le I-Claim
bien-être I-Claim
chez I-Claim
les I-Claim
personnes I-Claim
âgées I-Claim
ayant I-Claim
survécu I-Claim
à I-Claim
long I-Claim
terme I-Claim
à I-Claim
un I-Claim
cancer I-Claim
du I-Claim
sein. I-Claim

Cependant, B-Claim
les I-Claim
auto-évaluations I-Claim
des I-Claim
patients I-Claim
ont I-Claim
suggéré I-Claim
un I-Claim
avantage I-Claim
possible I-Claim
pour I-Claim
l' I-Claim
AM I-Claim
qui I-Claim
est I-Claim
en I-Claim
cours I-Claim
d' I-Claim
exploration I-Claim
avec I-Claim
des I-Claim
stratégies I-Claim
de I-Claim
dosage I-Claim
modifiées. I-Claim

Les B-Premise
patients I-Premise
de I-Premise
l' I-Premise
intervention I-Premise
ont I-Premise
également I-Premise
connu I-Premise
des I-Premise
taux I-Premise
plus I-Premise
élevés I-Premise
de I-Premise
traitement I-Premise
de I-Premise
la I-Premise
dépression I-Premise
(72,3% I-Premise
par I-Premise
rapport I-Premise
à I-Premise
10,4% I-Premise
des I-Premise
patients I-Premise
de I-Premise
l' I-Premise
EUC I-Premise
"; I-Premise
" I-Premise
P I-Premise
< I-Premise
0,0001 I-Premise
") I-Premise
et I-Premise
des I-Premise
résultats I-Premise
significativement I-Premise
meilleurs I-Premise
en I-Premise
termes I-Premise
de I-Premise
qualité I-Premise
de I-Premise
vie, I-Premise
y I-Premise
compris I-Premise
sur I-Premise
le I-Premise
plan I-Premise
social/ I-Premise
familial I-Premise
(différence I-Premise
moyenne I-Premise
ajustée I-Premise
entre I-Premise
les I-Premise
groupes, I-Premise
2,7 I-Premise
"; I-Premise
" I-Premise
95% I-Premise
IC, I-Premise
1,22 I-Premise
à I-Premise
4,17 I-Premise
"; I-Premise
" I-Premise
P I-Premise
< I-Premise
0,001 I-Premise
), I-Premise
émotionnel I-Premise
(différence I-Premise
moyenne I-Premise
ajustée, I-Premise
1,29 I-Premise
"; I-Premise
" I-Premise
95% I-Premise
IC, I-Premise
0,26 I-Premise
à I-Premise
2,22 I-Premise
"; I-Premise
" I-Premise
P I-Premise
= I-Premise
0,01 I-Premise

Pour B-Premise
les I-Premise
patients I-Premise
présentant I-Premise
une I-Premise
récidive I-Premise
de I-Premise
la I-Premise
maladie I-Premise
au I-Premise
moins I-Premise
6 I-Premise
mois I-Premise
après I-Premise
le I-Premise
traitement I-Premise
initial, I-Premise
la I-Premise
combinaison I-Premise
paclitaxel-platine I-Premise
s' I-Premise
est I-Premise
avérée I-Premise
être I-Premise
un I-Premise
traitement I-Premise
supérieur I-Premise
à I-Premise
la I-Premise
monothérapie I-Premise
au I-Premise
platine. I-Premise

Des B-Claim
interventions I-Claim
cliniques I-Claim
pour I-Claim
traiter I-Claim
les I-Claim
symptômes I-Claim
courants I-Claim
associés I-Claim
au I-Claim
traitement I-Claim
devraient I-Claim
être I-Claim
envisagées I-Claim
pour I-Claim
améliorer I-Claim
le I-Claim
fonctionnement I-Claim
physique I-Claim
et I-Claim
émotionnel I-Claim
à I-Claim
la I-Claim
fin I-Claim
du I-Claim
traitement I-Claim
primaire I-Claim
du I-Claim
cancer I-Claim
du I-Claim
sein. I-Claim

Les B-Premise
différences I-Premise
entre I-Premise
les I-Premise
groupes I-Premise
dans I-Premise
les I-Premise
résultats I-Premise
primaires I-Premise
n' I-Premise
étaient I-Premise
pas I-Premise
significatives I-Premise
à I-Premise
12 I-Premise
mois, I-Premise
et B-Premise
aucun I-Premise
effet I-Premise
significatif I-Premise
n' I-Premise
a I-Premise
été I-Premise
observé I-Premise
sur I-Premise
les I-Premise
critères I-Premise
secondaires. I-Premise

