We B-Claim
propose I-Claim
that I-Claim
VEGF I-Claim
expression I-Claim
levels I-Claim
in I-Claim
MPE I-Claim
could I-Claim
serve I-Claim
as I-Claim
a I-Claim
prognostic I-Claim
marker I-Claim
for I-Claim
bevacizumab I-Claim
therapy I-Claim
. I-Claim

There B-Claim
was I-Claim
no I-Claim
differences I-Claim
in I-Claim
acute I-Claim
toxicities I-Claim
between I-Claim
the I-Claim
2 I-Claim
groups I-Claim
. I-Claim

In B-Claim
conclusion I-Claim
, I-Claim
Tomudex I-Claim
is I-Claim
more I-Claim
toxic I-Claim
and I-Claim
yields I-Claim
shorter I-Claim
PFS I-Claim
than I-Claim
infusional I-Claim
5FU I-Claim
. I-Claim

Docetaxel B-Claim
monotherapy I-Claim
may I-Claim
be I-Claim
considered I-Claim
as I-Claim
an I-Claim
option I-Claim
in I-Claim
the I-Claim
standard I-Claim
treatment I-Claim
of I-Claim
elderly I-Claim
patients I-Claim
with I-Claim
advanced I-Claim
NSCLC I-Claim
. I-Claim

DPPE B-Claim
( I-Claim
tesmilifene I-Claim
) I-Claim
plus I-Claim
doxorubicin I-Claim
( I-Claim
DOX I-Claim
) I-Claim
demonstrated I-Claim
a I-Claim
significant I-Claim
improvement I-Claim
in I-Claim
survival I-Claim
versus I-Claim
DOX I-Claim
in I-Claim
a I-Claim
phase I-Claim
III I-Claim
clinical I-Claim
trial I-Claim
in I-Claim
advanced I-Claim
breast I-Claim
cancer I-Claim
. I-Claim

Significant B-Premise
effects I-Premise
were I-Premise
seen I-Premise
on I-Premise
vitality I-Premise
( I-Premise
effect I-Premise
size I-Premise
0.55 I-Premise
, I-Premise
95 I-Premise
% I-Premise
CI I-Premise
0.27 I-Premise
to I-Premise
0.82 I-Premise
) I-Premise
, I-Premise
physical I-Premise
functioning I-Premise
( I-Premise
0.37 I-Premise
, I-Premise
0.09 I-Premise
to I-Premise
0.65 I-Premise
) I-Premise
, I-Premise
role I-Premise
physical I-Premise
( I-Premise
0.37 I-Premise
, I-Premise
0.10 I-Premise
to I-Premise
0.64 I-Premise
) I-Premise
, I-Premise
role I-Premise
emotional I-Premise
( I-Premise
0.32 I-Premise
, I-Premise
0.05 I-Premise
to I-Premise
0.59 I-Premise
) I-Premise
, I-Premise
and I-Premise
mental I-Premise
health I-Premise
( I-Premise
0.28 I-Premise
, I-Premise
0.02 I-Premise
to I-Premise
0.56 I-Premise
) I-Premise
scores I-Premise
. I-Premise

The B-Premise
level I-Premise
of I-Premise
CD3+ I-Premise
CD4+ I-Premise
and I-Premise
CD4+/CD8+ I-Premise
ratio I-Premise
increased I-Premise
( I-Premise
P I-Premise
< I-Premise
0.05 I-Premise
) I-Premise
and I-Premise
CD8+ I-Premise
decreased I-Premise
in I-Premise
the I-Premise
treatment I-Premise
group I-Premise
( I-Premise
P I-Premise
< I-Premise
0.01 I-Premise
) I-Premise
, I-Premise
while I-Premise
they I-Premise
showed I-Premise
insignificant I-Premise
change I-Premise
in I-Premise
the I-Premise
control I-Premise
group I-Premise
. I-Premise

PFS B-Premise
was I-Premise
significantly I-Premise
longer I-Premise
for I-Premise
fulvestrant I-Premise
500 I-Premise
mg I-Premise
( I-Premise
n I-Premise
= I-Premise
362 I-Premise
) I-Premise
than I-Premise
250 I-Premise
mg I-Premise
( I-Premise
n I-Premise
= I-Premise
374 I-Premise
) I-Premise
( I-Premise
hazard I-Premise
