Protein B-Premise
intake I-Premise
increased I-Premise
in I-Premise
G1/G2 I-Premise
( I-Premise
P I-Premise
< I-Premise
or I-Premise
= I-Premise
.007 I-Premise
) I-Premise
, I-Premise
G1 I-Premise
less I-Premise
than I-Premise
G2 I-Premise
( I-Premise
not I-Premise
significant I-Premise
) I-Premise
, I-Premise
and I-Premise
decreased I-Premise
in I-Premise
G3 I-Premise
( I-Premise
P I-Premise
< I-Premise
.01 I-Premise
) I-Premise
. I-Premise

Patients O
with O
advanced O
NSCLC O
with O
no O
evidence O
of O
progression O
after O
four O
cycles O
of O
chemotherapy O
were O
randomized O
to O
receive O
erlotinib O
150 O
mg/day O
or O
placebo O
, O
until O
progressive O
disease O
or O
limiting O
toxicity O
. O

Quality B-Premise
of I-Premise
life I-Premise
was I-Premise
maintained I-Premise
better I-Premise
in I-Premise
patients I-Premise
receiving I-Premise
three I-Premise
cycles I-Premise
";" I-Premise
no B-Premise
differences I-Premise
were I-Premise
detected I-Premise
between I-Premise
3 I-Premise
and I-Premise
5 I-Premise
days I-Premise
of I-Premise
treatment I-Premise
. I-Premise

Seventy-two O
patients O
with O
malignant O
ascites O
were O
divided O
into O
two O
study O
groups O
. O

ORR B-Premise
was I-Premise
25.0 I-Premise
% I-Premise
( I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
13 I-Premise
% I-Premise
to I-Premise
41 I-Premise
% I-Premise
) I-Premise
for I-Premise
ECF I-Premise
, I-Premise
18.5 I-Premise
% I-Premise
( I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
9 I-Premise
% I-Premise
to I-Premise
34 I-Premise
% I-Premise
) I-Premise
for I-Premise
TC I-Premise
, I-Premise
and I-Premise
36.6 I-Premise
% I-Premise
( I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
23 I-Premise
% I-Premise
to I-Premise
53 I-Premise
% I-Premise
) I-Premise
for I-Premise
TCF I-Premise
( I-Premise
n I-Premise
= I-Premise
119 I-Premise
) I-Premise
. I-Premise

The O
primary O
end O
point O
was O
overall O
survival O
( O
OS O
) O
. O

Data O
from O
161 O
patients O
have O
been O
analyzed O
. O

bolus O
( O
arm O
B O
) O
";" O
or O
MTX O
, O
750 O
mg/m2 O
i.v O
. O

Patients O
were O
randomized O
to O
receive O
epoetin O
alfa O
40,000 O
U O
subcutaneously O
once O
weekly O
or O
placebo O
at O
the O
beginning O
of O
4 O
