Patients O
completed O
the O
SWOG O
Quality O
of O
Life O
Questionnaire O
( O
emotional O
, O
physical O
, O
social O
, O
and O
role O
function O
";" O
general O
symptom O
status O
";" O
treatment/disease-specific O
symptoms O
";" O
and O
global O
HRQL O
[ O
GHRQL O
] O
) O
at O
baseline O
, O
6 O
weeks O
, O
6 O
months O
, O
and O
annually O
for O
5 O
years O
. O

Erlotinib B-Claim
not I-Claim
only I-Claim
improves I-Claim
survival I-Claim
in I-Claim
previously I-Claim
treated I-Claim
patients I-Claim
with I-Claim
NSCLC I-Claim
, I-Claim
but I-Claim
also I-Claim
improves I-Claim
tumor-related I-Claim
symptoms I-Claim
and I-Claim
important I-Claim
aspects I-Claim
of I-Claim
QOL I-Claim
. I-Claim

Data O
were O
extracted O
from O
the O
database O
of O
a O
prospective O
randomized O
controlled O
trial O
that O
included O
patients O
with O
resectable O
mid O
or O
lower O
thoracic O
esophageal O
cancers O
. O

Similar B-Premise
results I-Premise
were I-Premise
found I-Premise
for I-Premise
low-dose I-Premise
radioiodine I-Premise
plus I-Premise
thyrotropin I-Premise
alfa I-Premise
( I-Premise
84.3 I-Premise
% I-Premise
) I-Premise
versus I-Premise
high-dose I-Premise
radioiodine I-Premise
plus I-Premise
thyroid I-Premise
hormone I-Premise
withdrawal I-Premise
( I-Premise
87.6 I-Premise
% I-Premise
) I-Premise
or I-Premise
high-dose I-Premise
radioiodine I-Premise
plus I-Premise
thyrotropin I-Premise
alfa I-Premise
( I-Premise
90.2 I-Premise
% I-Premise
) I-Premise
. I-Premise

Chemotherapy O
consisted O
of O
intravenous O
( O
i.v O
. O
) O

Eligible O
patients O
with O
complete O
response O
( O
CR O
) O
or O
partial O
response O
( O
PR O
) O
to O
combination O
chemotherapy O
( O
+/- O
thoracic O
or O
prophylactic O
cranial O
radiation O
) O
received O
oral O
vandetanib O
300 O
mg/d O
or O
matched O
placebo O
. O

For O
this O
randomized O
controlled O
trial O
, O
60 O
patients O
with O
cancer O
were O
recruited O
and O
received O
either O
usual O
care O
or O
the O
intervention O
. O

The B-Claim
global I-Claim
health I-Claim
status I-Claim
showed I-Claim
similar I-Claim
improvement I-Claim
in I-Claim
both I-Claim
arms I-Claim
during I-Claim
treatment I-Claim
. I-Claim

No B-Premise
differences I-Premise
were I-Premise
seen I-Premise
between I-Premise
groups I-Premise
in I-Premise
mean I-Premise
change I-Premise
scores I-Premise
from I-Premise
baseline I-Premise
for I-Premise
the I-Premise
SF-36 I-Premise
physical I-Premise
and I-Premise
mental I-Premise
component I-Premise
summary I-Premise
scores I-Premise
at I-Premise
6 I-Premise
, I-Premise
12 I-Premise
, I-Premise
24 I-Premise
, I-Premise
and I-Premise
36 I-Premise
months I-Premise
. I-Premise

Patients B-Premise
receiving I-Premise
FLOT I-Premise
exhibited I-Premise
higher I-Premise
response I-Premise
rates I-Premise
and I-Premise
had I-Premise
improved I-Premise
disease-free I-Premise
and I-Premise
progression-free I-Premise
survival I-Premise
( I-Premise
PFS I-Premise
) I-Premise
. I-Premise

The B-Premise
median I-Premise
time I-Premise
to I-Premise
progression I-Premise
for I-Premise
marimastat I-Premise
patients I-Premise
was I-Premise
4.3 I-Premise
months I-Premise
compared I-Premise
with I-Premise
4.4 I-Premise
months I-Premise
for I-Premise
placebo I-Premise
patients I-Premise
( I-Premise
P I-Premise
=.81 I-Premise
) I-Premise
. I-Premise

Primary O
endpoint O
was O
overall O
survival O
";" O
secondary O
endpoints O
were O
disease-free O
survival O
, O
response O
rate O
, O
toxicity O
, O
and O
quality O
of O
life O
. O

A O
planned O
interim O
analysis O
failed O
to O
detect O
an O
RR O
difference O
more O
than O
5 O
% O
. O

a O
15-week O
rehabilitation O
program O
including O
individual O
exercise O
, O
sports O
, O
psycho-education O
, O
and O
information O
. O

A O
randomized O
controlled O
trial O
previously O
conducted O
in O
radiation O
oncology O
patients O
demonstrated O
that O
nutrition O
intervention O
had O
a O
beneficial O
impact O
on O
body O
weight O
, O
nutritional O
status O
, O
and O
quality O
of O
life O
compared O
with O
standard O
practice O
, O
but O
it O
did O
not O
report O
on O
dietary O
intake O
data O
. O

An B-Claim
antidepressant I-Claim
should I-Claim
be I-Claim
considered I-Claim
for I-Claim
early I-Claim
stage I-Claim
breast I-Claim
cancer I-Claim
patients I-Claim
with I-Claim
depressive I-Claim
symptoms I-Claim
who I-Claim
are I-Claim
receiving I-Claim
adjuvant I-Claim
treatment I-Claim
. I-Claim

Repeated-measures O
analysis O
of O
variance O
done O
on O
an O
intention O
to O
treat O
basis O
. O

Patients O
completed O
the O
Expanded O
Prostate O
Cancer O
Index O
Composite O
quality-of-life O
questionnaire O
before O
and O
at O
1 O
, O
4 O
, O
8 O
, O
and O
12 O
months O
after O
implantation O
, O
and O
urinary O
domain O
scores O
were O
analyzed O
. O

The B-Premise
sample I-Premise
size I-Premise
was I-Premise
small I-Premise
, I-Premise
and I-Premise
patients I-Premise
applied I-Premise
a I-Premise
small I-Premise
amount I-Premise
of I-Premise
imiquimod I-Premise
5 I-Premise
% I-Premise
cream I-Premise
( I-Premise
half I-Premise
a I-Premise
sachet I-Premise
) I-Premise
to I-Premise
a I-Premise
large I-Premise
surface I-Premise
area I-Premise
. I-Premise

Another O
102 O
patients O
, O
97 O
of O
which O
received O
chemotherapy O
, O
were O
subsequently O
included O
in O
the O
study O
on O
an O
individual O
treatment O
preference O
basis O
. O

