El B-Claim
estado I-Claim
de I-Claim
salud I-Claim
global I-Claim
mostró I-Claim
una I-Claim
mejora I-Claim
similar I-Claim
en I-Claim
ambos I-Claim
brazos I-Claim
durante I-Claim
el I-Claim
tratamiento I-Claim
. I-Claim

En B-Claim
el I-Claim
caso I-Claim
de I-Claim
los I-Claim
pacientes I-Claim
con I-Claim
cáncer I-Claim
de I-Claim
próstata I-Claim
metastásico, I-Claim
el I-Claim
tratamiento I-Claim
es I-Claim
fundamentalmente I-Claim
paliativo, I-Claim
y I-Claim
se I-Claim
basa I-Claim
principalmente I-Claim
en I-Claim
la I-Claim
supresión I-Claim
de I-Claim
los I-Claim
niveles I-Claim
hormonales I-Claim
de I-Claim
andrógenos I-Claim
sistémicos. I-Claim

La B-Claim
doxifluridina I-Claim
oral I-Claim
con I-Claim
leucovorina I-Claim
muestra I-Claim
una I-Claim
eficacia I-Claim
terapéutica I-Claim
comparable I-Claim
a I-Claim
la I-Claim
del I-Claim
régimen I-Claim
de I-Claim
5-FU I-Claim
intravenoso I-Claim
con I-Claim
una I-Claim
alta I-Claim
calidad I-Claim
de I-Claim
vida I-Claim
como I-Claim
terapia I-Claim
adyuvante I-Claim
postoperatoria I-Claim
. I-Claim

La B-Claim
TCC I-Claim
y I-Claim
la I-Claim
EP I-Claim
pueden I-Claim
tener I-Claim
efectos I-Claim
saludables I-Claim
sobre I-Claim
los I-Claim
síntomas I-Claim
endocrinos I-Claim
y, I-Claim
en I-Claim
menor I-Claim
grado, I-Claim
sobre I-Claim
la I-Claim
sexualidad I-Claim
y I-Claim
el I-Claim
funcionamiento I-Claim
físico I-Claim
de I-Claim
las I-Claim
pacientes I-Claim
con I-Claim
cáncer I-Claim
de I-Claim
mama I-Claim
que I-Claim
experimentan I-Claim
una I-Claim
menopausia I-Claim
inducida I-Claim
por I-Claim
el I-Claim
tratamiento. I-Claim

Diferentes B-Claim
modalidades I-Claim
de I-Claim
tratamiento I-Claim
consistentes I-Claim
en I-Claim
MLD I-Claim
y I-Claim
vendaje I-Claim
compresivo I-Claim
( I-Claim
terapia I-Claim
descongestiva I-Claim
compleja I-Claim
) I-Claim
o I-Claim
IPC I-Claim
y I-Claim
SLD I-Claim
parecen I-Claim
ser I-Claim
eficaces I-Claim
en I-Claim
el I-Claim
tratamiento I-Claim
del I-Claim
LE I-Claim
con I-Claim
una I-Claim
eficacia I-Claim
terapéutica I-Claim
similar I-Claim
en I-Claim
pacientes I-Claim
con I-Claim
cáncer I-Claim
de I-Claim
mama I-Claim
. I-Claim

Curiosamente, B-Claim
el I-Claim
análisis I-Claim
de I-Claim
la I-Claim
respuesta I-Claim
de I-Claim
la I-Claim
CdV I-Claim
también I-Claim
mostró I-Claim
que I-Claim
los I-Claim
regímenes I-Claim
agresivos I-Claim
de I-Claim
premedicación I-Claim
parecen I-Claim
mejorar I-Claim
los I-Claim
posibles I-Claim
efectos I-Claim
negativos I-Claim
del I-Claim
DPPE I-Claim
sobre I-Claim
la I-Claim
emesis I-Claim
y I-Claim
las I-Claim
náuseas, I-Claim
según I-Claim
la I-Claim
CdV I-Claim
evaluada I-Claim
por I-Claim
el I-Claim
paciente. I-Claim

El B-Claim
tratamiento I-Claim
con I-Claim
DC/CIK I-Claim
es I-Claim
un I-Claim
método I-Claim
seguro I-Claim
y I-Claim
eficaz I-Claim
para I-Claim
la I-Claim
terapia I-Claim
de I-Claim
mantenimiento I-Claim
del I-Claim
cáncer I-Claim
de I-Claim
pulmón I-Claim
de I-Claim
células I-Claim
no I-Claim
pequeñas I-Claim
avanzado. I-Claim

No B-Claim
hubo I-Claim
diferencias I-Claim
significativas I-Claim
entre I-Claim
los I-Claim
dos I-Claim
esquemas I-Claim
examinados I-Claim
en I-Claim
cuanto I-Claim
a I-Claim
la I-Claim
mejora I-Claim
de I-Claim
la I-Claim
KP I-Claim
o I-Claim
la I-Claim
QOL I-Claim
, I-Claim
pero I-Claim
parecía I-Claim
haber I-Claim
una I-Claim
tendencia I-Claim
a I-Claim
favor I-Claim
del I-Claim
esquema I-Claim
3w4 I-Claim
. I-Claim

El B-Claim
gefitinib I-Claim
no I-Claim
demostró I-Claim
una I-Claim
SG I-Claim
superior I-Claim
en I-Claim
comparación I-Claim
con I-Claim
el I-Claim
GP I-Claim
como I-Claim
tratamiento I-Claim
de I-Claim
primera I-Claim
línea I-Claim
para I-Claim
los I-Claim
ANS. I-Claim

La B-Claim
adición I-Claim
de I-Claim
gemcitabina I-Claim
a I-Claim
PB I-Claim
no I-Claim
se I-Claim
asoció I-Claim
a I-Claim
una I-Claim
mejora I-Claim
estadísticamente I-Claim
significativa I-Claim
de I-Claim
la I-Claim
ORR I-Claim
. I-Claim

Sin B-Claim
embargo, I-Claim
ambos I-Claim
entornos I-Claim
comunitarios I-Claim
fueron I-Claim
aceptables I-Claim
y I-Claim
preferidos I-Claim
por I-Claim
los I-Claim
pacientes I-Claim
en I-Claim
comparación I-Claim
con I-Claim
el I-Claim
hospital, I-Claim
fueron I-Claim
seguros I-Claim
y I-Claim
no I-Claim
tuvieron I-Claim
un I-Claim
impacto I-Claim
perjudicial I-Claim
en I-Claim
los I-Claim
costes I-Claim
generales I-Claim
de I-Claim
la I-Claim
atención I-Claim
sanitaria. I-Claim

Los B-Claim
pacientes I-Claim
con I-Claim
cáncer I-Claim
de I-Claim
próstata I-Claim
metastásico I-Claim
con I-Claim
PSA I-Claim
basal I-Claim
elevado, I-Claim
dolor I-Claim
y I-Claim
nadir I-Claim
de I-Claim
PSA I-Claim
elevado I-Claim
tienen I-Claim
un I-Claim
mal I-Claim
pronóstico I-Claim
con I-Claim
ADT. I-Claim

Tanto B-Claim
la I-Claim
EAU I-Claim
como I-Claim
la I-Claim
histerectomía I-Claim
mejoraron I-Claim
la I-Claim
CVRS. I-Claim

El B-Claim
uso I-Claim
de I-Claim
partículas I-Claim
esféricas I-Claim
de I-Claim
PVA I-Claim
en I-Claim
la I-Claim
forma I-Claim
descrita I-Claim
en I-Claim
el I-Claim
presente I-Claim
documento I-Claim
da I-Claim
lugar I-Claim
a I-Claim
una I-Claim
tasa I-Claim
inaceptablemente I-Claim
alta I-Claim
de I-Claim
infarto I-Claim
tumoral I-Claim
fallido I-Claim
en I-Claim
la I-Claim
EAU I-Claim
. I-Claim

Las B-Claim
dosis I-Claim
al I-Claim
SIU I-Claim
y I-Claim
al I-Claim
SIE I-Claim
en I-Claim
la I-Claim
RM/TC I-Claim
predijeron I-Claim
una I-Claim
peor I-Claim
función I-Claim
urinaria I-Claim
, I-Claim
con I-Claim
mayores I-Claim
molestias I-Claim
, I-Claim
síntomas I-Claim
irritativos I-Claim
y I-Claim
urgencia I-Claim
. I-Claim

Los B-Claim
perfiles I-Claim
de I-Claim
riesgo I-Claim
ajustados I-Claim
a I-Claim
la I-Claim
edad I-Claim
que I-Claim
tienen I-Claim
en I-Claim
cuenta I-Claim
los I-Claim
resultados I-Claim
comunicados I-Claim
por I-Claim
las I-Claim
pacientes I-Claim
permiten I-Claim
que I-Claim
éstas I-Claim
se I-Claim
adapten I-Claim
a I-Claim
su I-Claim
enfermedad I-Claim
y I-Claim
a I-Claim
su I-Claim
tratamiento I-Claim
, I-Claim
como I-Claim
por I-Claim
ejemplo I-Claim
considerar I-Claim
las I-Claim
compensaciones I-Claim
entre I-Claim
los I-Claim
síntomas I-Claim
endocrinos I-Claim
retardados I-Claim
, I-Claim
pero I-Claim
el I-Claim
mayor I-Claim
riesgo I-Claim
de I-Claim
menopausia I-Claim
permanente I-Claim
con I-Claim
la I-Claim
quimioterapia I-Claim
, I-Claim
y I-Claim
los I-Claim
síntomas I-Claim
endocrinos I-Claim
inmediatos I-Claim
pero I-Claim
reversibles I-Claim
con I-Claim
la I-Claim
goserelina I-Claim
, I-Claim
en I-Claim
las I-Claim
pacientes I-Claim
premenopáusicas I-Claim
más I-Claim
jóvenes I-Claim
. I-Claim

La B-Claim
hipnosis I-Claim
parece I-Claim
reducir I-Claim
los I-Claim
sofocos I-Claim
percibidos I-Claim
en I-Claim
las I-Claim
supervivientes I-Claim
de I-Claim
cáncer I-Claim
de I-Claim
mama I-Claim
y I-Claim
puede I-Claim
tener I-Claim
beneficios I-Claim
adicionales I-Claim
como I-Claim
la I-Claim
reducción I-Claim
de I-Claim
la I-Claim
ansiedad I-Claim
y I-Claim
la I-Claim
depresión I-Claim
, I-Claim
y I-Claim
la I-Claim
mejora I-Claim
del I-Claim
sueño I-Claim
. I-Claim

La B-Claim
toma I-Claim
de I-Claim
una I-Claim
biopsia I-Claim
previa I-Claim
al I-Claim
tratamiento I-Claim
es I-Claim
un I-Claim
procedimiento I-Claim
seguro I-Claim
y I-Claim
factible I-Claim
en I-Claim
el I-Claim
CCRm. I-Claim

La B-Claim
combinación I-Claim
de I-Claim
interferón I-Claim
alfa I-Claim
( I-Claim
IFNalpha I-Claim
) I-Claim
e I-Claim
isotretinoína I-Claim
ha I-Claim
demostrado I-Claim
un I-Claim
efecto I-Claim
antiproliferativo I-Claim
directo I-Claim
sobre I-Claim
las I-Claim
líneas I-Claim
celulares I-Claim
de I-Claim
melanoma I-Claim
humano I-Claim
, I-Claim
pero B-Claim
seguía I-Claim
sin I-Claim
estar I-Claim
claro I-Claim
si I-Claim
esta I-Claim
combinación I-Claim
es I-Claim
más I-Claim
eficaz I-Claim
que I-Claim
el I-Claim
IFNalpha I-Claim
solo I-Claim
en I-Claim
pacientes I-Claim
con I-Claim
melanoma I-Claim
metastásico I-Claim
. I-Claim

La B-Claim
EBRT I-Claim
para I-Claim
el I-Claim
cáncer I-Claim
de I-Claim
endometrio I-Claim
se I-Claim
asocia I-Claim
con I-Claim
síntomas I-Claim
urinarios I-Claim
e I-Claim
intestinales I-Claim
a I-Claim
largo I-Claim
plazo I-Claim
y I-Claim
un I-Claim
menor I-Claim
funcionamiento I-Claim
físico I-Claim
y I-Claim
de I-Claim
rol, I-Claim
incluso I-Claim
15 I-Claim
años I-Claim
después I-Claim
del I-Claim
tratamiento. I-Claim

La B-Claim
abiraterona I-Claim
más I-Claim
la I-Claim
prednisona I-Claim
retrasa I-Claim
la I-Claim
progresión I-Claim
del I-Claim
dolor I-Claim
y I-Claim
el I-Claim
deterioro I-Claim
de I-Claim
la I-Claim
CVRS I-Claim
en I-Claim
pacientes I-Claim
sin I-Claim
quimioterapia I-Claim
con I-Claim
cáncer I-Claim
de I-Claim
próstata I-Claim
metastásico I-Claim
resistente I-Claim
a I-Claim
la I-Claim
castración. I-Claim

El B-Claim
uso I-Claim
de I-Claim
tirotropina I-Claim
humana I-Claim
recombinante I-Claim
y I-Claim
la I-Claim
ablación I-Claim
postoperatoria I-Claim
con I-Claim
dosis I-Claim
bajas I-Claim
( I-Claim
1,1 I-Claim
GBq I-Claim
) I-Claim
de I-Claim
radioyodo I-Claim
puede I-Claim
ser I-Claim
suficiente I-Claim
para I-Claim
el I-Claim
tratamiento I-Claim
del I-Claim
cáncer I-Claim
de I-Claim
tiroides I-Claim
de I-Claim
bajo I-Claim
riesgo I-Claim
. I-Claim

Cuatro B-Claim
ciclos I-Claim
de I-Claim
tratamiento I-Claim
de I-Claim
inducción I-Claim
con I-Claim
PE I-Claim
seguidos I-Claim
de I-Claim
cuatro I-Claim
ciclos I-Claim
de I-Claim
topotecán I-Claim
mejoraron I-Claim
la I-Claim
SLP I-Claim
pero I-Claim
no I-Claim
mejoraron I-Claim
la I-Claim
supervivencia I-Claim
global I-Claim
ni I-Claim
la I-Claim
calidad I-Claim
de I-Claim
vida I-Claim
en I-Claim
el I-Claim
CPCP I-Claim
en I-Claim
estadio I-Claim
extenso. I-Claim

En B-Claim
comparación I-Claim
con I-Claim
los I-Claim
resultados I-Claim
obtenidos I-Claim
en I-Claim
el I-Claim
anterior I-Claim
estudio I-Claim
SIOP, I-Claim
el I-Claim
tratamiento I-Claim
en I-Claim
el I-Claim
MMT84 I-Claim
se I-Claim
basó I-Claim
en I-Claim
la I-Claim
respuesta I-Claim
a I-Claim
la I-Claim
quimioterapia I-Claim
inicial I-Claim
