Improvements O
can O
be O
made O
in O
the O
quality O
of O
cancer O
care O
if O
supportive O
care O
needs O
are O
addressed O
";" O
however O
, O
there O
are O
few O
trials O
of O
supportive O
care O
interventions O
to O
guide O
policy O
and O
practice O
. O

The B-Premise
KPS I-Premise
score I-Premise
in I-Premise
the I-Premise
treated I-Premise
group I-Premise
after I-Premise
treatment I-Premise
was I-Premise
improved I-Premise
in I-Premise
13 I-Premise
patients I-Premise
( I-Premise
23.6 I-Premise
% I-Premise
) I-Premise
, I-Premise
stabilized I-Premise
in I-Premise
27 I-Premise
( I-Premise
49.6 I-Premise
% I-Premise
) I-Premise
and I-Premise
declined I-Premise
in I-Premise
15 I-Premise
( I-Premise
27.3 I-Premise
% I-Premise
) I-Premise
, I-Premise
while I-Premise
in I-Premise
the I-Premise
control I-Premise
group I-Premise
, I-Premise
it I-Premise
was I-Premise
improved I-Premise
in I-Premise
7 I-Premise
( I-Premise
13.2 I-Premise
% I-Premise
) I-Premise
, I-Premise
stabilized I-Premise
in I-Premise
21 I-Premise
( I-Premise
39.6 I-Premise
% I-Premise
) I-Premise
and I-Premise
declined I-Premise
in I-Premise
25 I-Premise
( I-Premise
47.2 I-Premise
% I-Premise
) I-Premise
, I-Premise
the I-Premise
difference I-Premise
between I-Premise
the I-Premise
two I-Premise
groups I-Premise
was I-Premise
significant I-Premise
( I-Premise
P I-Premise
< I-Premise
0.05 I-Premise
) I-Premise
. I-Premise

All O
statistical O
tests O
were O
two-sided O
and O
were O
performed O
at O
the O
alpha O
= O
. O

No B-Premise
significant I-Premise
longitudinal I-Premise
changes I-Premise
were I-Premise
detected I-Premise
in I-Premise
the I-Premise
global I-Premise
health I-Premise
status I-Premise
in I-Premise
both I-Premise
groups I-Premise
upon I-Premise
available I-Premise
follow-up I-Premise
. I-Premise

Participants B-Premise
randomized I-Premise
to I-Premise
the I-Premise
exercise I-Premise
group I-Premise
increased I-Premise
physical I-Premise
activity I-Premise
by I-Premise
more I-Premise
than I-Premise
100 I-Premise
versus I-Premise
22 I-Premise
% I-Premise
in I-Premise
controls I-Premise
( I-Premise
54.5 I-Premise
vs. I-Premise
14.6 I-Premise
min I-Premise
, I-Premise
P I-Premise
= I-Premise
0.13 I-Premise
) I-Premise
, I-Premise
and I-Premise
experienced I-Premise
significant I-Premise
increases I-Premise
in I-Premise
fitness I-Premise
( I-Premise
increased I-Premise
6-min I-Premise
walk I-Premise
test I-Premise
distance I-Premise
by I-Premise
186.9 I-Premise
vs. I-Premise
81.9 I-Premise
feet I-Premise
, I-Premise
P I-Premise
= I-Premise
0.006 I-Premise
) I-Premise
and I-Premise
physical I-Premise
functioning I-Premise
( I-Premise
7.1 I-Premise
vs. I-Premise
2.6 I-Premise
, I-Premise
P I-Premise
= I-Premise
0.04 I-Premise
) I-Premise
as I-Premise
compared I-Premise
to I-Premise
the I-Premise
control I-Premise
group I-Premise
. I-Premise

However O
, O
the O
early B-Claim
postoperative I-Claim
outcome I-Claim
does I-Claim
not I-Claim
give I-Claim
a I-Claim
complete I-Claim
answer I-Claim
and O
the B-Claim
eventual I-Claim
cost-effectiveness I-Claim
will I-Claim
only I-Claim
become I-Claim
clear I-Claim
after I-Claim
long-term I-Claim
follow-up I-Claim
. I-Claim

There B-Premise
were I-Premise
three I-Premise
treatment-related I-Premise
deaths I-Premise
with I-Premise
CAF I-Premise
but B-Premise
none I-Premise
with I-Premise
the I-Premise
16-week I-Premise
regimen I-Premise
. I-Premise

The B-Premise
incidence I-Premise
of I-Premise
toxicity I-Premise
in I-Premise
the I-Premise
groups I-Premise
was I-Premise
similar I-Premise
. I-Premise

We O
conducted O
a O
randomized O
trial O
comparing O
uterine-artery O
embolization O
and O
surgery O
in O
women O
with O
symptomatic O
uterine O
fibroids O
. O

Patients O
were O
interviewed O
by O
telephone O
before O
treatment O
( O
baseline O
) O
, O
midtreatment O
, O
within O
1 O
month O
post-treatment O
, O
and O
at O
12 O
, O
18 O
, O
and O
24 O
months O
postbaseline O
by O
using O
questionnaires O
from O
the O
European O
Organisation O
for O
Research O
and O
Treatment O
of O
Cancer O
Quality O
of O
Life O
Questionnaire O
C30 O
( O
EORTC O
QLQ-C30 O
) O
, O
a O
breast O
systemic O
adverse O
effects O
scale O
( O
EORTC O
BR23 O
) O
, O
and O
the O
Hospital O
Anxiety O
and O
Depression O
Scale O
( O
HADS O
) O
. O

Multivariate O
analyses O
were O
performed O
for O
both O
OS O
and O
LRC O
. O

The B-Premise
-1 I-Premise
, I-Premise
-2 I-Premise
, I-Premise
and I-Premise
3-year I-Premise
survival I-Premise
rates I-Premise
were I-Premise
88.9 I-Premise
% I-Premise
, I-Premise
44.4 I-Premise
% I-Premise
, I-Premise
and I-Premise
16.7 I-Premise
% I-Premise
for I-Premise
the I-Premise
vaccine I-Premise
group I-Premise
, I-Premise
respectively I-Premise
, I-Premise
and I-Premise
75.0 I-Premise
% I-Premise
, I-Premise
18.8 I-Premise
% I-Premise
, I-Premise
and I-Premise
0 I-Premise
% I-Premise
, I-Premise
respectively I-Premise
, I-Premise
for I-Premise
the I-Premise
control I-Premise
group I-Premise
, I-Premise
( I-Premise
P I-Premise
= I-Premise
0.299 I-Premise
, I-Premise
0.0035 I-Premise
, I-Premise
0.0014 I-Premise
, I-Premise
respectively I-Premise
) I-Premise
. I-Premise

A O
multicenter O
, O
randomized O
, O
double-blind O
, O
placebo-controlled O
trial O
was O
conducted O
. O

A B-Claim
peer-modeling I-Claim
videotape I-Claim
can I-Claim
accelerate I-Claim
the I-Claim
recovery I-Claim
of I-Claim
energy I-Claim
during I-Claim
the I-Claim
re-entry I-Claim
phase I-Claim
in I-Claim
women I-Claim
treated I-Claim
for I-Claim
breast I-Claim
cancer I-Claim
, I-Claim
particularly I-Claim
among I-Claim
those I-Claim
who I-Claim
feel I-Claim
less I-Claim
prepared I-Claim
for I-Claim
re-entry I-Claim
. I-Claim

Thirty-eight B-Premise
patients I-Premise
in I-Premise
the I-Premise
treatment I-Premise
group I-Premise
, I-Premise
and I-Premise
58 I-Premise
in I-Premise
the I-Premise
placebo I-Premise
group I-Premise
, I-Premise
suffered I-Premise
breakthrough I-Premise
pain I-Premise
on I-Premise
day I-Premise
3 I-Premise
( I-Premise
P I-Premise
< I-Premise
0·001 I-Premise
) I-Premise
. I-Premise

Gemcitabine O
( O
G O
) O
is O
standard O
therapy O
for O
pancreatic O
cancer O
. O

Over O
the O
next O
24 O
months O
, O
oral O
lesion O
size O
and O
number O
, O
pain O
, O
and O
quality O
of O
life O
were O
assessed O
. O

Drowsiness B-Premise
, I-Premise
confusion I-Premise
and I-Premise
dry I-Premise
mouth I-Premise
were I-Premise
significantly I-Premise
more I-Premise
intense I-Premise
with I-Premise
amitriptyline I-Premise
than I-Premise
with I-Premise
placebo I-Premise
( I-Premise
P I-Premise
< I-Premise
0.036 I-Premise
, I-Premise
0.003 I-Premise
, I-Premise
and I-Premise
0.034 I-Premise
, I-Premise
respectively I-Premise
) I-Premise
. I-Premise

Neither B-Premise
surgery I-Premise
nor I-Premise
definitive I-Premise
CRT I-Premise
significantly I-Premise
impaired I-Premise
the I-Premise
global I-Premise
health I-Premise
status I-Premise
of I-Premise
patients I-Premise
. I-Premise

According B-Premise
to I-Premise
the I-Premise
Radiation I-Premise
Therapy I-Premise
Oncology I-Premise
Group I-Premise
scale I-Premise
, I-Premise
the I-Premise
Grade I-Premise
2 I-Premise
or I-Premise
greater I-Premise
rectal I-Premise
toxicity I-Premise
rate I-Premise
was I-Premise
14 I-Premise
% I-Premise
and I-Premise
19.5 I-Premise
% I-Premise
for I-Premise
the I-Premise
-70 I-Premise
and I-Premise
80-Gy I-Premise
arms I-Premise
( I-Premise
p I-Premise
= I-Premise
.22 I-Premise
) I-Premise
, I-Premise
respectively I-Premise
. I-Premise

Results B-Claim
showed I-Claim
a I-Claim
significant I-Claim
increase I-Claim
in I-Claim
pain I-Claim
knowledge I-Claim
in I-Claim
patients I-Claim
who I-Claim
received I-Claim
the I-Claim
Pain I-Claim
Education I-Claim
Program I-Claim
and I-Claim
a I-Claim
significant I-Claim
decrease I-Claim
in I-Claim
pain I-Claim
intensity I-Claim
. I-Claim

Cox B-Premise
multivariate I-Premise
analysis I-Premise
showed I-Premise
paclitaxel I-Premise
plus I-Premise
supportive I-Premise
care I-Premise
to I-Premise
be I-Premise
statistically I-Premise
significantly I-Premise
associated I-Premise
with I-Premise
improved I-Premise
survival I-Premise
( I-Premise
two-sided I-Premise
P I-Premise
=.048 I-Premise
) I-Premise
. I-Premise

Care O
closer O
to O
home O
is O
being O
explored O
as O
a O
means O
of O
improving O
patient O
experience O
as O
well O
as O
efficiency O
in O
terms O
of O
cost O
savings O
. O

In B-Claim
conclusion I-Claim
, I-Claim
we I-Claim
were I-Claim
unable I-Claim
to I-Claim
identify I-Claim
a I-Claim
reduction I-Claim
in I-Claim
radiation-induced I-Claim
mucositis I-Claim
in I-Claim
patients I-Claim
receiving I-Claim
misoprostol I-Claim
. I-Claim

We O
investigated O
the O
role O
of O
tamoxifen O
and O
radiotherapy O
( O
RT O
) O
for O
the O
prevention O
and O
treatment O
of O
gynecomastia O
and O
