182 O
( O
88 O
% O
) O
of O
208 O
men O
in O
the O
radical O
prostatectomy O
group O
, O
167 O
( O
87 O
% O
) O
of O
192 O
men O
in O
the O
watchful-waiting O
group O
, O
and O
214 O
( O
76 O
% O
) O
of O
281 O
men O
in O
the O
population-based O
control O
group O
answered O
the O
questionnaire O
. O

This B-Premise
trend I-Premise
for I-Premise
OS I-Premise
benefit I-Premise
for I-Premise
GEM-CAP I-Premise
was I-Premise
consistent I-Premise
across I-Premise
different I-Premise
prognostic I-Premise
subgroups I-Premise
according I-Premise
to I-Premise
baseline I-Premise
stratification I-Premise
factors I-Premise
( I-Premise
stage I-Premise
and I-Premise
performance I-Premise
status I-Premise
) I-Premise
and I-Premise
remained I-Premise
after I-Premise
adjusting I-Premise
for I-Premise
these I-Premise
stratification I-Premise
factors I-Premise
( I-Premise
P I-Premise
= I-Premise
.077 I-Premise
) I-Premise
. I-Premise

Thirty-six O
women O
with O
chronic O
upper O
limb O
breast O
cancer-related O
lymphoedema O
. O

The O
trial O
statistician O
and O
researchers O
collecting O
outcome O
measures O
were O
masked O
to O
group O
allocation O
. O

They O
were O
questioned O
on O
the O
topics O
of O
( O
i O
) O
severity O
of O
pain O
, O
( O
ii O
) O
ease O
of O
swallowing O
, O
( O
iii O
) O
satisfaction O
of O
daily O
activities O
, O
( O
iv O
) O
dependence O
on O
medications O
, O
( O
v O
) O
working O
ability O
, O
( O
vi O
) O
fatigue O
, O
( O
vii O
) O
appetite O
, O
( O
viii O
) O
sociality O
, O
( O
ix O
) O
happiness O
and O
( O
x O
) O
self O
respect O
, O
in O
the O
third O
, O
sixth O
and O
twelfth O
month O
. O

There B-Premise
were I-Premise
statistically I-Premise
significant I-Premise
improvements I-Premise
in I-Premise
outcome I-Premise
in I-Premise
the I-Premise
experimental I-Premise
group I-Premise
compared I-Premise
with I-Premise
control I-Premise
group I-Premise
at I-Premise
both I-Premise
8 I-Premise
and I-Premise
12 I-Premise
weeks I-Premise
( I-Premise
except I-Premise
as I-Premise
indicated I-Premise
) I-Premise
for I-Premise
POMS I-Premise
total I-Premise
mood I-Premise
disturbance I-Premise
( I-Premise
and I-Premise
its I-Premise
subscales I-Premise
of I-Premise
anxiety I-Premise
, I-Premise
depression I-Premise
[ I-Premise
8 I-Premise
weeks I-Premise
only I-Premise
] I-Premise
, I-Premise
anger I-Premise
[ I-Premise
12 I-Premise
weeks I-Premise
only I-Premise
] I-Premise
, I-Premise
vigor I-Premise
, I-Premise
fatigue I-Premise
, I-Premise
and I-Premise
confusion I-Premise
[ I-Premise
8 I-Premise
weeks I-Premise
only I-Premise
] I-Premise
) I-Premise
, I-Premise
FACT-B I-Premise
, I-Premise
FACT-ES I-Premise
, I-Premise
( I-Premise
and I-Premise
Functional I-Premise
Assessment I-Premise
of I-Premise
Cancer I-Premise
Therapy I-Premise
subscales I-Premise
of I-Premise
physical I-Premise
, I-Premise
social I-Premise
[ I-Premise
8 I-Premise
weeks I-Premise
only I-Premise
] I-Premise
, I-Premise
emotional I-Premise
, I-Premise
and I-Premise
functional I-Premise
well-being I-Premise
) I-Premise
, I-Premise
and I-Premise
WHO-5 I-Premise
. I-Premise

Mean B-Premise
index I-Premise
scores I-Premise
