Secondary O
endpoints O
included O
response O
rate O
( O
RR O
) O
, O
overall O
survival O
( O
OS O
) O
, O
toxicity O
, O
and O
quality O
of O
life O
( O
QOL O
) O
. O

Of O
1060 O
registered O
, O
the O
first O
300 O
consecutive O
patients O
were O
included O
in O
the O
current O
utility O
study O
. O

Adding B-Claim
E I-Claim
to I-Claim
G I-Claim
did I-Claim
not I-Claim
increase I-Claim
hematologic I-Claim
toxicities I-Claim
. I-Claim

Estramustine O
was O
given O
orally O
, O
280 O
mg O
twice O
daily O
, O
as O
soon O
as O
the O
diagnosis O
was O
established O
, O
during O
and O
after O
the O
radiotherapy O
for O
a O
period O
of O
in O
total O
3 O
months O
. O

Future O
trials O
should O
be O
designed O
so O
that O
the O
CR/PR O
and O
SD O
( O
6m O
) O
groups O
are O
investigated O
separately O
. O

Several O
general O
( O
emotional O
functioning O
, O
role O
functioning O
, O
social O
contact O
) O
as O
well O
as O
head O
and O
neck O
cancer-specific O
( O
dry O
mouth O
, O
opening O
mouth O
, O
sticky O
saliva O
, O
pain O
, O
senses O
) O
QOL O
domains O
were O
better O
preserved O
with O
IMRT O
compared O
to O
3D-CRT O
at O
different O
time O
points O
. O

To O
compare O
the O
effectiveness O
and O
tolerability O
of O
gemcitabine O
plus O
cisplatin O
with O
single-agent O
gemcitabine O
as O
first-line O
chemotherapy O
for O
locally O
advanced O
or O
metastatic O
pancreatic O
cancer O
. O

There O
was O
no O
difference O
of O
sex O
between O
two O
groups O
( O
IV O
arm O
: O
male/female O
= O
45/29 O
, O
oral O
arm O
: O
male/female O
= O
59/33 O
) O
. O

The O
aim O
of O
this O
study O
was O
to O
investigate O
whether O
specialized O
supportive O
enteral O
and O
parenteral O
feeding O
have O
superior O
effects O
compared O
to O
oral O
nutrition O
on O
recovery O
during O
long-term O
postoperative O
treatment O
of O
cancer O
patients O
with O
preoperative O
weight O
loss O
and O
reduced O
maximum O
exercise O
capacity O
. O

The B-Premise
hazard I-Premise
ratio I-Premise
of I-Premise
death I-Premise
for I-Premise
patients I-Premise
receiving I-Premise
the I-Premise
combination I-Premise
treatment I-Premise
was I-Premise
1.17 I-Premise
( I-Premise
95 I-Premise
% I-Premise
confidence I-Premise
interval I-Premise
[ I-Premise
CI I-Premise
] I-Premise
= I-Premise
0.95 I-Premise
to I-Premise
1.44 I-Premise
) I-Premise
that I-Premise
of I-Premise
patients I-Premise
receiving I-Premise
vinorelbine I-Premise
and I-Premise
1.06 I-Premise
( I-Premise
95 I-Premise
% I-Premise
CI I-Premise
= I-Premise
0.86 I-Premise
to I-Premise
1.29 I-Premise
) I-Premise
that I-Premise
of I-Premise
patients I-Premise
receiving I-Premise
gemcitabine I-Premise
. I-Premise

Chemotherapy-naïve O
patients O
with O
measurable O
unresectable O
and/or O
metastatic O
gastric O
carcinoma O
, O
a O
performance O
status O
< O
or= O
1 O
, O
and O
adequate O
hematologic O
, O
hepatic O
, O
and O
renal O
function O
randomly O
received O
< O
or= O
eight O
3-weekly O
cycles O
of O
ECF O
( O
epirubicin O
50 O
mg/m O
( O
2 O
) O
on O
day O
1 O
, O
cisplatin O
60 O
mg/m O
( O
2 O
) O
on O
day O
1 O
, O
and O
fluorouracil O
[ O
FU O
] O
200 O
mg/m O
