Compared B-Premise
only I-Premise
with I-Premise
patients I-Premise
with I-Premise
SD I-Premise
( I-Premise
6m I-Premise
) I-Premise
, I-Premise
responders I-Premise
showed I-Premise
no I-Premise
significant I-Premise
difference I-Premise
in I-Premise
baseline I-Premise
QL I-Premise
and I-Premise
time I-Premise
to I-Premise
treatment I-Premise
failure I-Premise
( I-Premise
328.5 I-Premise
v I-Premise
340 I-Premise
days I-Premise
) I-Premise
. I-Premise

Adjustments O
were O
made O
for O
the O
baseline O
score O
. O

The B-Premise
incremental I-Premise
cost-effectiveness I-Premise
ratio I-Premise
was I-Premise
19,39£ I-Premise
per I-Premise
quality-adjusted I-Premise
life I-Premise
year I-Premise
. I-Premise

At O
disease O
progression O
, O
temozolomide O
salvage O
treatment O
was O
given O
to O
161 O
of O
282 O
patients O
( O
57 O
% O
) O
in O
the O
radiotherapy O
alone O
arm O
, O
and O
to O
62 O
of O
277 O
patients O
( O
22 O
% O
) O
in O
the O
temozolomide O
+ O
radiotherapy O
arm O
. O

ORR O
was O
20 O
% O
with O
a O
7.2-month O
median O
response O
duration O
. O

Intrusive B-Premise
thoughts I-Premise
also I-Premise
influenced I-Premise
the I-Premise
trajectory I-Premise
of I-Premise
pain I-Premise
, I-Premise
depressive I-Premise
symptoms I-Premise
, I-Premise
negative I-Premise
affect I-Premise
, I-Premise
and I-Premise
physical I-Premise
functioning I-Premise
over I-Premise
time I-Premise
";" I-Premise
women B-Premise
with I-Premise
higher I-Premise
intrusions I-Premise
at I-Premise
baseline I-Premise
started I-Premise
worse I-Premise
and I-Premise
improved I-Premise
over I-Premise
time I-Premise
, I-Premise
whereas I-Premise
those I-Premise
with I-Premise
lower I-Premise
intrusions I-Premise
remained I-Premise
at I-Premise
a I-Premise
constant I-Premise
, I-Premise
lower I-Premise
level I-Premise
over I-Premise
time I-Premise
. I-Premise

Grade B-Premise
4 I-Premise
neutropenia I-Premise
( I-Premise
27 I-Premise
% I-Premise
v I-Premise
19 I-Premise
% I-Premise
) I-Premise
and I-Premise
infusion I-Premise
site I-Premise
pain I-Premise
( I-Premise
10 I-Premise
% I-Premise
v I-Premise
0.5 I-Premise
% I-Premise
) I-Premise
were I-Premise
reported I-Premise
more I-Premise
frequently I-Premise
in I-Premise
the I-Premise
ASA404 I-Premise
arm I-Premise
. I-Premise

Future B-Claim
work I-Claim
is I-Claim
needed I-Claim
to I-Claim
improve I-Claim
the I-Claim
design I-Claim
and I-Claim
the I-Claim
planning I-Claim
of I-Claim
these I-Claim
interventions I-Claim
to I-Claim
improve I-Claim
program I-Claim
adherence I-Claim
. I-Claim

The B-Premise
use I-Premise
of I-Premise
prophylactic I-Premise
tamsulosin I-Premise
resulted I-Premise
in I-Premise
a I-Premise
statistically I-Premise
lower I-Premise
dysuria I-Premise
severity I-Premise
score I-Premise
( I-Premise
difference I-Premise
of I-Premise
2.7 I-Premise
vs I-Premise
4.2 I-Premise
, I-Premise
P I-Premise
< I-Premise
0.005 I-Premise
) I-Premise
at I-Premise
1 I-Premise
month I-Premise
, I-Premise
with I-Premise
no I-Premise
discernible I-Premise
differences I-Premise
at I-Premise
3 I-Premise
, I-Premise
6 I-Premise
, I-Premise
12 I-Premise
and I-Premise
18 I-Premise
months I-Premise
. I-Premise

A O
total O
of O
402 O
eligible O
patients O
were O
registered O
to O
step O
1 O
, O
and O
223 O
eligible O
patients O
were O
registered O
to O
step O
2 O
( O
observation O
, O
n O
= O
111 O
";" O
topotecan O
, O
n O
= O
112 O
) O
. O

However O
, O
it O
is O
rarely O
implemented O
given O
its O
limited O
availability O
. O

However O
, O
intervention B-Premise
patients I-Premise
had I-Premise
significantly I-Premise
better I-Premise
scores I-Premise
at I-Premise
months I-Premise
3 I-Premise
and I-Premise
6 I-Premise
( I-Premise
median I-Premise
3-month I-Premise
intervention I-Premise
score I-Premise
, I-Premise
7 I-Premise
[ I-Premise
range I-Premise
, I-Premise
5-7 I-Premise
] I-Premise
, I-Premise
