Group O
1 O
received O
20 O
mg O
of O
CRO O
, O
group O
2 O
received O
10 O
mg O
of O
CRO O
, O
and O
group O
3 O
received O
a O
placebo O
at O
1 O
hour O
before O
transarterial O
chemoembolization O
( O
T O
( O
0 O
) O
) O
and O
12 O
( O
T O
( O
12 O
) O
) O
and O
24 O
( O
T O
( O
24 O
) O
) O
hours O
after O
T O
( O
0 O
) O
. O

These O
differences O
all O
resolved O
by O
12 O
months O
. O

In O
this O
study O
, O
we O
aimed O
to O
investigate O
the O
efficacy O
of O
BCAA O
granules O
, O
given O
nocturnally O
, O
in O
improving O
QOL O
in O
these O
patients O
. O

Recent O
studies O
suggest O
acupuncture O
may O
be O
effective O
in O
reducing O
vasomotor O
symptoms O
in O
menopausal O
women O
. O

Functional B-Claim
outcome I-Claim
, I-Claim
QOL I-Claim
, I-Claim
and I-Claim
morbidity I-Claim
are I-Claim
similar I-Claim
for I-Claim
the I-Claim
two I-Claim
approaches I-Claim
. I-Claim

Data O
come O
from O
the O
Moving O
Beyond O
Cancer O
psychoeducational O
intervention O
trial O
, O
aimed O
at O
easing O
the O
transition O
from O
patient O
to O
survivor O
. O

Median B-Premise
survival I-Premise
was I-Premise
8.3 I-Premise
months I-Premise
and I-Premise
7.9 I-Premise
months I-Premise
, I-Premise
and O
the B-Premise
survival I-Premise
rates I-Premise
were I-Premise
31 I-Premise
% I-Premise
and I-Premise
29 I-Premise
% I-Premise
at I-Premise
12 I-Premise
months I-Premise
, I-Premise
for I-Premise
the I-Premise
immediate I-Premise
and I-Premise
delayed I-Premise
treatment I-Premise
groups I-Premise
, I-Premise
respectively I-Premise
. I-Premise

Eighty O
participants O
completed O
all O
follow-ups O
. O

Patients B-Premise
with I-Premise
dysuria I-Premise
had I-Premise
a I-Premise
statistically I-Premise
higher I-Premise
IPSS I-Premise
. I-Premise

Clinic B-Premise
discussions I-Premise
were I-Premise
associated I-Premise
with I-Premise
severity I-Premise
of I-Premise
patient-reported I-Premise
symptoms I-Premise
but I-Premise
not I-Premise
with I-Premise
patient-reported I-Premise
functional I-Premise
concerns I-Premise
. I-Premise

QOL O
was O
assessed O
with O
the O
European O
Organisation O
for O
Research O
and O
Treatment O
of O
Cancer O
Quality O
of O
Life O
Questionnaire O
C30 O
and O
a O
trial-specific O
checklist O
at O
baseline O
and O
at O
weeks O
5 O
and O
9 O
for O
those O
who O
received O
chemotherapy O
and O
at O
follow-up O
months O
3 O
, O
6 O
, O
9 O
, O
12 O
, O
18 O
, O
24 O
, O
30 O
and O
36 O
. O

We O
report O
, O
to O
our O
knowledge O
, O
the O
first O
randomized O
trial O
of O
procarbazine O
, O
lomustine O
, O
and O
vincristine O
( O
PCV O
) O
versus O
TMZ O
in O
chemotherapy-naive O
patients O
with O
recurrent O
HGG O
. O

Secondary O
end O
points O
included O
overall O
survival O
, O
response O
rate O
after O
reinitiation O
of O
imatinib O
, O
and O
quality O
of O
life O
. O

Each O
time O
period O
was O
tested O
repeatedly O
against O
the O
baseline O
";" O
an O
overall O
P O
value O
was O
assigned O
for O
each O
reported O
symptom O
. O

The B-Premise
rate I-Premise
of I-Premise
stable I-Premise
disease I-Premise
was I-Premise
, I-Premise
however I-Premise
, I-Premise
greater I-Premise
in I-Premise
the I-Premise
combination I-Premise
arm I-Premise
( I-Premise
60.2 I-Premise
% I-Premise
v I-Premise
40.2 I-Premise
% I-Premise
";" I-Premise
P I-Premise
< I-Premise
.001 I-Premise
) I-Premise
. O

Two O
hundred O
patients O
with O
advanced O
colorectal O
cancer O
received O
PVI O
5-FU O
300 O
mg/m2/day O
for O
a O
maximum O
of O
24 O
weeks O
and O
were O
randomised O
to O
PVI O
5-FU O
alone O
or O
PVI O
5-FU O
+ O
MMC O
10 O
mg/m2 O
( O
7 O
mg/m2 O
from O
June O
1995 O
) O
6 O
weekly O
for O
4 O
courses O
. O

CBT-I B-Claim
delivered I-Claim
through I-Claim
an I-Claim
interactive I-Claim
, I-Claim
individually I-Claim
tailored I-Claim
Internet I-Claim
intervention I-Claim
may I-Claim
be I-Claim
a I-Claim
viable I-Claim
treatment I-Claim
option I-Claim
for I-Claim
cancer I-Claim
survivors I-Claim
experiencing I-Claim
insomnia I-Claim
. I-Claim

Relatively O
small O
patient O
population O
. O

Results B-Claim
of I-Claim
previous I-Claim
phase I-Claim
3 I-Claim
trials I-Claim
in I-Claim
inoperable I-Claim
HCC I-Claim
have I-Claim
been I-Claim
conflicting I-Claim
and I-Claim
inconclusive I-Claim
. I-Claim

There B-Claim
is I-Claim
a I-Claim
paucity I-Claim
of I-Claim
high-level I-Claim
evidence I-Claim
on I-Claim
potentially I-Claim
useful I-Claim
interventions I-Claim
and I-Claim
a I-Claim
continued I-Claim
need I-Claim
for I-Claim
new I-Claim
and I-Claim
innovative I-Claim
research I-Claim
, I-Claim
incorporating I-Claim
quality-of-life I-Claim
measurements I-Claim
, I-Claim
in I-Claim
patients I-Claim
experiencing I-Claim
radiation-induced I-Claim
mucositis I-Claim
. I-Claim

There O
were O
no O
differences O
at O
later O
time O
points O
. O

There B-Premise
were I-Premise
no I-Premise
significant I-Premise
differences I-Premise
between I-Premise
groups I-Premise
for I-Premise
appetite I-Premise
( I-Premise
P I-Premise
= I-Premise
.78 I-Premise
) I-Premise
or I-Premise
other I-Premise
symptoms I-Premise
, I-Premise
weight I-Premise
( I-Premise
P I-Premise
= I-Premise
.17 I-Premise
) I-Premise
, I-Premise
FAACT I-Premise
score I-Premise
( I-Premise
P I-Premise
= I-Premise
.95 I-Premise
) I-Premise
, I-Premise
toxicity I-Premise
, I-Premise
or I-Premise
survival I-Premise
from I-Premise
baseline I-Premise
to I-Premise
day I-Premise
28 I-Premise
. I-Premise

Among B-Premise
the I-Premise
17 I-Premise
participants I-Premise
with I-Premise
depressive I-Premise
symptoms I-Premise
at I-Premise
baseline I-Premise
, I-Premise
both I-Premise
the I-Premise
Onward I-Premise
and I-Premise
the I-Premise
III-only I-Premise
condition I-Premise
showed I-Premise
large I-Premise
reductions I-Premise
in I-Premise
the I-Premise
depression I-Premise
scale I-Premise
of I-Premise
HADS I-Premise
( I-Premise
d I-Premise
= I-Premise
1.27 I-Premise
and I-Premise
0.89 I-Premise
, I-Premise
respectively I-Premise
) I-Premise
. I-Premise

A B-Claim
more I-Claim
effective I-Claim
, I-Claim
better I-Claim
tolerated I-Claim
version I-Claim
of I-Claim
this I-Claim
FUP I-Claim
combination I-Claim
is I-Claim
needed I-Claim
. I-Claim

One O
hundred O
seven O
patients O
were O
randomly O
assigned O
to O
AM O
( O
n O
= O
54 O
) O
or O
PM O
( O
n O
= O
53 O
) O
dosing O
and O
on O
study O
for O
a O
median O
8.3 O
months O
. O

Compared B-Premise
with I-Premise
their I-Premise
controls I-Premise
, I-Premise
in I-Premise
pamidronate I-Premise
HD/LD I-Premise
patients I-Premise
, I-Premise
events I-Premise
occurred I-Premise
60 I-Premise
% I-Premise
to I-Premise
90 I-Premise
% I-Premise
less I-Premise
frequently I-Premise
( I-Premise
P I-Premise
< I-Premise
or I-Premise
= I-Premise
.03 I-Premise
) I-Premise
and I-Premise
the I-Premise
EFP I-Premise
was I-Premise
prolonged I-Premise
( I-Premise
P I-Premise
= I-Premise
.002 I-Premise
) I-Premise
. I-Premise

A O
body O
image O
questionnaire O
was O
used O
to O
evaluate O
body O
image O
and O
cosmesis O
. O

Mood O
was O
measured O
by O
the O
Center O
for O
Epidemiological O
Studies O
Depression O
Scale O
( O
range O
, O
0-60 O
) O
. O

Function O
and O
quality O
of O
life O
were O
measured O
by O
the O
Musculoskeletal O
Tumor O
Society O
Rating O
Scale O
( O
MSTS O
) O
, O
the O
Toronto O
Extremity O
Salvage O
Score O
( O
TESS O
) O
, O
and O
the O
Short O
Form-36 O
( O
SF-36 O
) O
at O
randomization O
, O
6 O
weeks O
, O
and O
3 O
, O
6 O
, O
12 O
, O
and O
24 O
months O
after O
surgery O
. O

A O
counseling O
intervention O
aimed O
at O
improving O
levels O
of O
sexual O
satisfaction O
and O
increasing O
successful O
utilization O
of O
medical O
treatment O
for O
erectile O
dysfunction O
( O
ED O
) O
was O
developed O
and O
pilot-tested O
for O
both O
the O
survivor O
of O
prostate O
carcinoma O
and O
his O
partner O
. O

Fifty O
eight O
of O
the O
60 O
randomized O
patients O
who O
filled O
the O
QOL O
questionnaire O
at O
least O
at O
one O
time O
point O
were O
included O
in O
the O
analysis O
. O

Several B-Premise
aspects I-Premise
of I-Premise
the I-Premise
quality I-Premise
of I-Premise
life I-Premise
were I-Premise
rated I-Premise
