La B-Premise
CP I-Premise
a I-Premise
entraîné I-Premise
plus I-Premise
de I-Premise
fuites I-Premise
anastomotiques. I-Premise

Les O
symptômes O
locaux O
ont O
été O
notés O
sur O
une O
échelle O
catégorique O
de O
cinq O
points O
évaluée O
par O
le O
médecin O
et O
additionnés O
pour O
produire O
un O
score O
total O
des O
symptômes O
(SST). O

A B-Premise
6 I-Premise
semaines, I-Premise
les I-Premise
deux I-Premise
groupes I-Premise
ont I-Premise
montré I-Premise
une I-Premise
amélioration I-Premise
dans I-Premise
plusieurs I-Premise
domaines I-Premise
HQL, I-Premise
et O
seulement B-Premise
le I-Premise
fonctionnement I-Premise
physique I-Premise
et I-Premise
la I-Premise
douleur I-Premise
étaient I-Premise
meilleurs I-Premise
dans I-Premise
le I-Premise
groupe I-Premise
mitoxantrone-plus-prednisone I-Premise
que I-Premise
dans I-Premise
le I-Premise
groupe I-Premise
de I-Premise
la I-Premise
prednisone I-Premise
seule. I-Premise

Les O
patients O
séropositifs O
histologiquement O
confirmés O
avec O
un O
sarcome O
de O
Kaposi O
ont O
été O
randomisés O
pour O
recevoir O
des O
soins O
de O
soutien O
uniquement O
ou O
des O
soins O
de O
soutien O
en O
plus O
de O
radiothérapie, O
d' O
Etoposide O
oral O
ou O
d' O
une O
combinaison O
de O
3 O
médicaments O
composée O
d' O
actinomycine-D, O
de O
vincristine O
et O
de O
bleomycine. O

La B-Premise
survie I-Premise
sans I-Premise
progression I-Premise
de I-Premise
la I-Premise
maladie I-Premise
ou I-Premise
détérioration I-Premise
de I-Premise
l' I-Premise
état I-Premise
de I-Premise
santé I-Premise
global I-Premise
était I-Premise
plus I-Premise
longue I-Premise
chez I-Premise
les I-Premise
patients I-Premise
traités I-Premise
par I-Premise
l' I-Premise
oxaliplatine I-Premise
(P I-Premise
= I-Premise
0,004). I-Premise

Des B-Premise
concentrations I-Premise
plasmatiques I-Premise
élevées I-Premise
au I-Premise
départ I-Premise
du I-Premise
facteur I-Premise
de I-Premise
croissance I-Premise
endothélial I-Premise
vasculaire I-Premise
A I-Premise
(VEGF-A) I-Premise
étaient I-Premise
associées I-Premise
à I-Premise
un I-Premise
bénéfice I-Premise
plus I-Premise
important I-Premise
de I-Premise
bevacizumab I-Premise
(non I-Premise
statistiquement I-Premise
significatif). I-Premise

La O
TSH O
humaine O
recombinante O
(rhTSH) O
est O
devenue O
la O
modalité O
de O
choix O
pour O
l' O
ablation O
des O
résidus O
d' O
iode O
radioactif O
(ARR) O
chez O
les O
patients O
atteints O
d' O
un O
cancer O
de O
la O
thyroïde O
à O
faible O
risque. O

Examiner O
si O
l' O
effet O
de O
la O
radiothérapie O
thoracique O
hypofractionnée O
(TRT) O
est O
comparable O
à O
celui O
de O
la O
radiothérapie O
fractionnée O
plus O
standard O
(RT) O
dans O
le O
cancer O
du O
poumon O
non O
à O
petites O
cellules O
avancé O
(NSCLC). O

Les B-Premise
discussions I-Premise
cliniques I-Premise
ont I-Premise
été I-Premise
associées I-Premise
à I-Premise
la I-Premise
sévérité I-Premise
des I-Premise
symptômes I-Premise
rapportés I-Premise
par I-Premise
les I-Premise
patients, I-Premise
mais I-Premise
pas I-Premise
aux I-Premise
problèmes I-Premise
fonctionnels I-Premise
rapportés I-Premise
par I-Premise
les I-Premise
patients. I-Premise

L' O
objectif O
principal O
était O
la O
survie O
sans O
progression O
de O
la O
maladie O
(SFP). O

Aucune B-Premise
différence I-Premise
n' I-Premise
a I-Premise
été I-Premise
observée I-Premise
entre I-Premise
les I-Premise
groupes I-Premise
en I-Premise
ce I-Premise
qui I-Premise
concerne I-Premise
les I-Premise
autres I-Premise
effets I-Premise
indésirables I-Premise
liés I-Premise
au I-Premise
traitement. I-Premise

Nous O
avons O
analysé O
les O
données O
avec O
des O
critères O
prédéfinis O
pour O
une O
progression O
cliniquement O
significative O
de O
la O
douleur O
et O
une O
détérioration O
de O
la O
QDQH. O

Au O
bout O
de O
5 O
ans, O
la O
prévalence O
de O
nouveaux O
fibromes O
était O
de O
60% O
dans O
le O
groupe O
myomectomique O
et O
de O
7% O
dans O
le O
groupe O
des O
EAU O
(p O
= O
0,008). O

" O
ou O
MTX, O
750 O
mg/ O
m2 O
par O
voie O
intraveineuse. O

La O
sensibilité, O
les O
taux O
de O
faux O
négatifs O
et O
les O
