Il O
n' O
y O
avait O
aucune O
différence O
entre O
les O
deux O
groupes O
de O
traitement O
au O
départ. O

La O
douleur O
et O
les O
handicaps O
physiques O
liés O
au O
dysfonctionnement O
des O
membres O
supérieurs, O
la O
qualité O
de O
vie O
et O
la O
dépression O
ont O
été O
utilisés O
comme O
critères O
subjectifs. O

Les B-Premise
QALY I-Premise
moyennes I-Premise
estimées I-Premise
étaient: I-Premise
OSC I-Premise
+ I-Premise
WBRT I-Premise
31 I-Premise
jours I-Premise
et I-Premise
OSC I-Premise
30 I-Premise
jours, I-Premise
différence I-Premise
-1 I-Premise
jour I-Premise
(intervalle I-Premise
de I-Premise
confiance I-Premise
à I-Premise
95% I-Premise
- I-Premise
12,0 I-Premise
à I-Premise
+ I-Premise
13,2 I-Premise
jours). I-Premise

Ils O
ont O
recruté O
167 O
enfants O
atteints O
d' O
une O
tumeur O
solide O
au O
département O
des O
tumeurs O
de O
l' O
hôpital O
pour O
enfants O
de O
Pékin. O

Des O
analyses O
exploratoires O
ont O
été O
effectuées O
sur O
un O
ensemble O
de O
données O
provenant O
d' O
une O
étude O
précédente. O

L' B-Premise
OS I-Premise
médiane I-Premise
était I-Premise
de I-Premise
13,8 I-Premise
mois I-Premise
pour I-Premise
le I-Premise
groupe I-Premise
1 I-Premise
contre I-Premise
14,4 I-Premise
mois I-Premise
pour I-Premise
le I-Premise
groupe I-Premise
2 I-Premise
(P I-Premise
= I-Premise
4,4). I-Premise

Jusqu' O
à O
décembre O
2006, O
quatre-vingt-sept O
patients O
du O
stade O
II O
et O
III, O
dont O
71 O
patients O
atteints O
de O
lésions O
du O
tiers O
intermédiaire O
et O
16 O
de O
lésions O
du O
tiers O
inférieur, O
ont O
été O
recrutés. O

72 O
femmes O
étaient O
évaluables O
à O
la O
fin O
de O
l' O
étude. O

Cet O
essai O
randomisé O
de O
phase O
III O
a O
évalué O
l' O
efficacité O
et O
l' O
innocuité O
du O
docétaxel O
par O
rapport O
à O
la O
vinorelbine O
(le O
traitement O
standard O
actuel) O
chez O
les O
patients O
âgés. O

La B-Premise
somnolence, I-Premise
la I-Premise
confusion I-Premise
et I-Premise
la I-Premise
sécheresse I-Premise
buccale I-Premise
étaient I-Premise
significativement I-Premise
plus I-Premise
intenses I-Premise
avec I-Premise
l' I-Premise
amitriptyline I-Premise
que I-Premise
avec I-Premise
le I-Premise
placebo I-Premise
(P I-Premise
< I-Premise
0,036, I-Premise
0,003 I-Premise
et I-Premise
0,034, I-Premise
respectivement). I-Premise

Selon O
la O
définition O
