The O
-1 O
, O
-2 O
, O
and O
3-year O
QOL O
, O
3-year O
survival O
rate O
, O
and O
the O
survival O
life O
of O
dead O
children O
patients O
were O
observed O
. O

The O
purpose O
of O
this O
study O
was O
to O
investigate O
the O
impact O
of O
pilates O
exercises O
on O
physical O
performance O
, O
flexibility O
, O
fatigue O
, O
depression O
and O
quality O
of O
life O
in O
women O
who O
had O
been O
treated O
for O
breast O
cancer O
. O

Patients O
were O
randomized O
to O
receive O
treatment O
over O
4 O
consecutive O
days O
or O
over O
11 O
days O
. O

At B-Premise
a I-Premise
median I-Premise
follow-up I-Premise
of I-Premise
6.6 I-Premise
years I-Premise
, I-Premise
results I-Premise
for I-Premise
Sx I-Premise
+ I-Premise
Ax I-Premise
and I-Premise
Sx I-Premise
yielded I-Premise
similar I-Premise
DFS I-Premise
( I-Premise
6-year I-Premise
DFS I-Premise
, I-Premise
67 I-Premise
% I-Premise
v I-Premise
66 I-Premise
% I-Premise
";" I-Premise
hazard I-Premise
ratio I-Premise
[ I-Premise
HR I-Premise
] I-Premise
Sx I-Premise
+ I-Premise
Ax/Sx I-Premise
, I-Premise
1.06 I-Premise
";" I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
0.79 I-Premise
to I-Premise
1.42 I-Premise
";" I-Premise
P I-Premise
= I-Premise
.69 I-Premise
) I-Premise
and I-Premise
OS I-Premise
( I-Premise
6-year I-Premise
OS I-Premise
, I-Premise
75 I-Premise
% I-Premise
v I-Premise
73 I-Premise
% I-Premise
";" I-Premise
HR I-Premise
Sx I-Premise
+ I-Premise
Ax/Sx I-Premise
, I-Premise
1.05 I-Premise
";" I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
0.76 I-Premise
to I-Premise
1.46 I-Premise
";" I-Premise
P I-Premise
= I-Premise
.77 I-Premise
) I-Premise
. I-Premise

There B-Premise
were I-Premise
no I-Premise
significant I-Premise
differences I-Premise
between I-Premise
the I-Premise
narrow I-Premise
gastric I-Premise
tube I-Premise
group I-Premise
( I-Premise
NGT I-Premise
group I-Premise
, I-Premise
n=52 I-Premise
) I-Premise
and I-Premise
the I-Premise
whole-stomach I-Premise
group I-Premise
( I-Premise
WS I-Premise
group I-Premise
, I-Premise
n=52 I-Premise
) I-Premise
with I-Premise
regard I-Premise
to I-Premise
patient I-Premise
and I-Premise
cancer I-Premise
characteristics I-Premise
, I-Premise
operative I-Premise
procedure I-Premise
, I-Premise
postoperative I-Premise
intensive I-Premise
care I-Premise
unit I-Premise
( I-Premise
ICU I-Premise
) I-Premise
hospitalisation I-Premise
, I-Premise
and I-Premise
overall I-Premise
survival I-Premise
at I-Premise
1 I-Premise
year I-Premise
. I-Premise

Le B-Claim
( I-Claim
y I-Claim
) I-Claim
is I-Claim
an I-Claim
attractive I-Claim
target I-Claim
since I-Claim
it I-Claim
is I-Claim
expressed I-Claim
by I-Claim
most I-Claim
NSCLC I-Claim
. I-Claim

Secondary O
endpoints O
were O
the O
PSQI O
component O
scores O
. O

Among B-Premise
responding I-Premise
patients I-Premise
, I-Premise
mean I-Premise
scores I-Premise
generally I-Premise
improved I-Premise
from I-Premise
time I-Premise
of I-Premise
response I-Premise
to I-Premise
end-of-treatment I-Premise
assessment I-Premise
, I-Premise
substantially I-Premise
driven I-Premise
by I-Premise
patients I-Premise
achieving I-Premise
complete I-Premise
response I-Premise
( I-Premise
CR I-Premise
) I-Premise
. I-Premise

Using O
validated O
instruments O
, O
we O
prospectively O
assessed O
QOL O
( O
even O
after O
completion O
of O
protocol O
treatment O
) O
as O
one O
of O
the O
secondary O
end O
points O
of O
the O
V325 O
phase O
III O
trial O
. O

This O
randomised O
multicentre O
trial O
was O
conducted O
to O
establish O
the O
optimal O
duration O
of O
palliative O
chemotherapy O
in O
advanced O
non-small-cell O
lung O
cancer O
( O
NSCLC O
) O
. O

We O
randomly O
assigned O
75 O
patients O
to O
usual O
care O
and O
227 O
patients O
to O
acupuncture O
plus O
usual O
care O
( O
random O
assignment O
of O
1:3 O
respectively O
) O
with O
minimization O
controlling O
for O
baseline O
general O
fatigue O
and O
maintenance O
treatment O
. O

Temozolomide O
( O
TMZ O
) O
is O
an O
alkylating O
agent O
licensed O
for O
treatment O
of O
high-grade O
glioma O
( O
HGG O
) O
. O

After O
initial O
response O
to O
anthracycline- O
or O
taxane-based O
induction O
chemotherapy O
, O
224 O
patients O
were O
randomly O
assigned O
: O
112 O
to O
high-dose O
cyclophosphamide O
, O
mitoxantrone O
, O
and O
carboplatin O
chemotherapy O
and O
ASCT O
( O
HDCT O
) O
, O
and O
112 O
to O
standard O
therapy O
( O
ST O
) O
. O

Analysing B-Premise
response I-Premise
to I-Premise
FUFA I-Premise
and I-Premise
FOLFIRI I-Premise
in I-Premise
the I-Premise
per I-Premise
protocol I-Premise
set I-Premise
( I-Premise
n=119 I-Premise
) I-Premise
after I-Premise
un-blinding I-Premise
TS I-Premise
in I-Premise
the I-Premise
data I-Premise
base I-Premise
revealed I-Premise
a I-Premise
trend I-Premise
to I-Premise
better I-Premise
overall I-Premise
response I-Premise
to I-Premise
FOLFIRI I-Premise
