After O
documentation O
of O
N2 O
disease O
by O
mediastinoscopy O
or O
anterior O
mediastinotomy O
, O
patients O
received O
induction O
chemotherapy O
with O
cisplatin O
, O
vinblastine O
, O
and O
mitomycin-C. O
Mitomycin-C O
was O
later O
dropped O
from O
the O
induction O
regimen O
. O

Twenty-six O
patients O
with O
head O
and O
neck O
cancer O
receiving O
CRT O
. O

Primary O
end O
point O
was O
overall O
survival O
, O
secondary O
end O
points O
were O
objective O
response O
rate O
( O
ORR O
) O
, O
safety O
, O
symptom O
improvement O
, O
and O
quality O
of O
life O
( O
QOL O
) O
. O

Response B-Premise
rate I-Premise
, I-Premise
survival I-Premise
, I-Premise
and I-Premise
duration I-Premise
were I-Premise
similar I-Premise
in I-Premise
both I-Premise
arms I-Premise
. I-Premise

Docetaxel-carboplatin B-Claim
appears I-Claim
to I-Claim
be I-Claim
similar I-Claim
to I-Claim
paclitaxel-carboplatin I-Claim
in I-Claim
terms I-Claim
of I-Claim
progression-free I-Claim
survival I-Claim
and I-Claim
response I-Claim
, I-Claim
although B-Claim
longer I-Claim
follow-up I-Claim
is I-Claim
required I-Claim
for I-Claim
a I-Claim
definitive I-Claim
statement I-Claim
on I-Claim
survival I-Claim
. I-Claim

The B-Premise
improvement I-Premise
in I-Premise
pain-related I-Premise
impairment I-Premise
was I-Premise
not I-Premise
sustained I-Premise
at I-Premise
6 I-Premise
and I-Premise
12 I-Premise
weeks I-Premise
. I-Premise

The O
median O
age O
was O
74 O
years O
";" O
80 O
% O
had O
estrogen O
receptor-positive O
disease O
. O

They O
were O
randomized O
into O
the O
following O
two O
groups O
: O
video-assisted O
thoracic O
surgery O
( O
VATS O
) O
talc O
poudrage O
";" O
and O
talc O
slurry O
( O
TS O
) O
administered O
through O
a O
chest O
tube O
. O

In O
the O
comparison O
of O
responders O
versus O
patients O
with O
both O
SD O
( O
6m O
) O
and O
PD O
, O
responders B-Premise
indicated I-Premise
better I-Premise
physical I-Premise
well-being I-Premise
( I-Premise
P I-Premise
= I-Premise
. I-Premise
4 I-Premise
) I-Premise
and I-Premise
mood I-Premise
( I-Premise
P I-Premise
=.02 I-Premise
) I-Premise
at I-Premise
month I-Premise
3 I-Premise
. I-Premise

Individuals B-Premise
receiving I-Premise
duloxetine I-Premise
as I-Premise
their I-Premise
initial I-Premise
5-week I-Premise
treatment I-Premise
reported I-Premise
a I-Premise
mean I-Premise
decrease I-Premise
in I-Premise
average I-Premise
pain I-Premise
of I-Premise
1.06 I-Premise
( I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
0.72-1.40 I-Premise
) I-Premise
vs I-Premise
0.34 I-Premise
( I-Premise
95 I-Premise
% I-Premise
CI I-Premise
, I-Premise
0.01-0.66 I-Premise
) I-Premise
among I-Premise
those I-Premise
who I-Premise
received I-Premise
placebo I-Premise
( I-Premise
P I-Premise
= I-Premise
.003 I-Premise
";" I-Premise
effect I-Premise
size I-Premise
, I-Premise
0.513 I-Premise
) I-Premise
. I-Premise

Patients B-Premise
in I-Premise
the I-Premise
ghrelin I-Premise
group I-Premise
had I-Premise
fewer I-Premise
adverse I-Premise
events I-Premise
during I-Premise
chemotherapy I-Premise
related I-Premise
to I-Premise
anorexia I-Premise
and I-Premise
nausea I-Premise
than I-Premise
patients I-Premise
in I-Premise
the I-Premise
control I-Premise
group I-Premise
. I-Premise

Maintenance B-Claim
treatment I-Claim
with I-Claim
erlotinib I-Claim
appears I-Claim
to I-Claim
be I-Claim
a I-Claim
useful I-Claim
option I-Claim
for I-Claim
the I-Claim
management I-Claim
of I-Claim
Asian I-Claim
patients I-Claim
with I-Claim
advanced I-Claim
NSCLC I-Claim
without I-Claim
progression I-Claim
after I-Claim
first-line I-Claim
chemotherapy I-Claim
. I-Claim

A B-Claim
combination I-Claim
of I-Claim
mitoxantrone I-Claim
plus I-Claim
prednisone I-Claim
is I-Claim
preferable I-Claim
to I-Claim
prednisone I-Claim
alone I-Claim
for I-Claim
reduction I-Claim
of I-Claim
pain I-Claim
in I-Claim
men I-Claim
with I-Claim
metastatic I-Claim
, I-Claim
hormone-resistant I-Claim
, I-Claim
prostate I-Claim
cancer I-Claim
. I-Claim

The B-Claim
two I-Claim
chemotherapy I-Claim
regimen I-Claim
showed I-Claim
a I-Claim
similar I-Claim
effectiveness I-Claim
in I-Claim
symptom I-Claim
palliation I-Claim
when I-Claim
evaluated I-Claim
with I-Claim
C30 I-Claim
addendum I-Claim
of I-Claim
EORTC I-Claim
QOL I-Claim
questionnaire I-Claim
. I-Claim

